client_id,anciennete_mois,nb_achats_12m,ca_12m,panier_moyen,marge_12m,nb_visites_90j,nb_contacts_service,recence_jours,remise_moyenne,satisfaction_10,nb_categories,canal_principal,region,churn_90j
40261,36,1,42.29,42.29,16.48,0,4,443,0.169,6.0,4,mixte,B,0
40262,53,2,18.07,9.04,3.73,0,1,258,0.412,7.0,4,mixte,B,0
40263,22,22,1181.46,53.7,366.55,6,0,4,0.039,10.0,5,web,C,0
40264,74,9,938.59,104.29,344.3,7,0,86,0.0,10.0,1,magasin,B,0
40265,22,20,598.02,29.9,158.46,3,0,70,0.125,10.0,3,web,E,0
40266,23,0,0.0,0.0,0.0,0,0,408,0.26,8.0,2,magasin,D,0
40267,28,8,190.85,23.86,46.77,4,2,146,0.128,8.0,1,web,A,0
40268,57,6,138.02,23.0,41.41,2,4,208,0.176,8.0,3,magasin,D,0
40269,41,3,312.71,104.24,146.77,5,1,21,0.062,10.0,2,magasin,E,0
40270,96,6,608.23,101.37,282.99,2,1,60,0.336,9.0,1,web,B,0
40271,41,2,64.05,32.02,20.63,0,0,331,0.205,5.0,1,mixte,E,0
40272,44,26,1096.97,42.19,280.86,8,1,31,0.396,8.0,2,magasin,A,0
40273,8,8,264.3,33.04,81.53,3,2,24,0.303,10.0,1,web,D,0
40274,25,1,28.38,28.38,7.96,1,2,207,0.326,6.0,4,web,E,0
40275,79,4,249.4,62.35,87.62,2,0,367,0.148,5.0,3,magasin,C,0
40276,12,0,0.0,0.0,0.0,0,0,900,0.126,5.0,1,mixte,D,1
40277,41,6,346.47,57.74,124.88,2,0,14,0.013,8.0,2,mixte,A,0
40278,27,3,228.02,76.01,99.58,0,2,215,0.0,8.0,1,mixte,B,0
40279,20,1,52.34,52.34,19.55,0,2,381,0.042,9.0,1,magasin,A,0
40280,21,3,58.49,19.5,14.65,0,0,501,0.15,9.0,1,mixte,C,0
40281,55,17,755.52,44.44,195.12,2,2,0,0.075,7.0,3,mixte,D,0
40282,90,0,0.0,0.0,0.0,0,0,346,0.081,7.0,1,mixte,D,0
40283,27,0,0.0,0.0,0.0,0,0,5,0.122,5.0,1,mixte,B,0
40284,27,2,101.04,50.52,42.95,0,0,242,0.211,5.0,2,web,D,0
40285,50,8,323.27,40.41,89.54,5,0,87,0.229,6.0,1,web,D,0
40286,52,5,274.06,54.81,104.58,1,0,279,0.162,7.0,2,mixte,D,0
40287,21,8,308.34,38.54,109.28,5,2,26,0.226,10.0,2,web,C,0
40288,21,3,97.49,32.5,30.02,2,2,319,0.225,6.0,2,mixte,D,0
40289,40,3,114.54,38.18,42.28,0,1,84,0.062,8.0,1,magasin,C,0
40290,54,1,17.67,17.67,5.58,1,0,266,0.158,9.0,1,magasin,D,0
40291,43,0,0.0,0.0,0.0,0,0,510,0.178,10.0,1,web,D,0
40292,22,1,16.62,16.62,5.15,0,0,390,0.179,8.0,1,web,E,0
40293,3,0,0.0,0.0,0.0,2,0,104,0.138,9.0,1,web,C,0
40294,46,8,267.76,33.47,69.58,3,4,16,0.159,7.0,3,web,B,0
40295,66,4,317.85,79.46,127.99,7,2,8,0.104,9.0,1,magasin,A,0
40296,47,4,90.52,22.63,27.7,4,1,125,0.116,8.0,1,mixte,A,0
40297,61,2,68.99,34.49,24.26,1,1,313,0.317,5.0,1,mixte,E,0
40298,96,47,3130.82,66.61,1065.41,13,1,35,0.154,10.0,2,mixte,E,0
40299,38,2,56.03,28.02,19.82,1,0,199,0.071,7.0,2,mixte,D,0
40300,38,4,74.72,18.68,16.45,1,1,173,0.524,8.0,1,web,E,0
40301,91,14,646.57,46.18,217.28,6,0,34,0.245,10.0,1,web,B,0
40302,65,4,286.75,71.69,108.15,2,0,53,0.237,7.0,2,web,D,0
40303,43,0,0.0,0.0,0.0,0,1,670,0.216,7.0,1,web,A,1
40304,68,10,170.07,17.01,31.84,1,1,144,0.322,10.0,1,mixte,E,0
40305,18,0,0.0,0.0,0.0,1,0,371,0.09,8.0,1,mixte,A,0
40306,47,26,1927.63,74.14,709.72,10,2,44,0.402,8.0,5,mixte,D,0
40307,52,2,32.63,16.32,7.45,1,2,52,0.257,7.0,2,magasin,A,0
40308,66,3,137.26,45.75,47.94,3,1,86,0.245,7.0,5,magasin,A,0
40309,4,0,0.0,0.0,0.0,0,0,826,0.314,7.0,1,web,A,0
40310,34,1,18.69,18.69,5.63,0,1,201,0.174,5.0,1,web,B,0
40311,11,1,37.44,37.44,12.12,0,1,625,0.548,7.0,2,mixte,C,0
40312,41,20,1681.72,84.09,605.92,4,2,124,0.238,10.0,1,mixte,B,0
40313,44,4,126.73,31.68,36.29,3,2,106,0.386,9.0,1,web,C,0
40314,23,1,36.7,36.7,9.68,4,0,48,0.037,7.0,3,mixte,A,0
40315,10,5,226.77,45.35,94.17,0,2,53,0.019,6.0,2,magasin,A,0
40316,26,31,2149.62,69.34,812.51,9,1,83,0.223,10.0,3,web,E,0
40317,38,1,14.16,14.16,4.12,5,0,49,0.208,10.0,2,web,B,0
40318,49,19,477.85,25.15,115.7,12,1,21,0.103,10.0,4,web,C,0
40319,14,0,0.0,0.0,0.0,1,0,271,0.147,8.0,3,magasin,A,0
40320,19,1,13.75,13.75,2.84,0,1,14,0.6,8.0,1,mixte,B,0
40321,24,4,85.7,21.42,22.4,2,0,17,0.173,8.0,3,web,C,0
40322,4,0,0.0,0.0,0.0,0,0,471,0.191,8.0,1,web,A,0
40323,13,8,274.38,34.3,86.02,5,1,30,0.035,8.0,1,magasin,E,0
40324,11,0,0.0,0.0,0.0,0,1,659,0.191,7.0,1,web,B,0
40325,47,2,81.92,40.96,27.91,2,1,79,0.19,7.0,2,magasin,E,0
40326,47,4,96.41,24.1,27.95,1,0,21,0.177,8.0,1,web,B,0
40327,54,1,31.5,31.5,11.61,2,1,105,0.054,8.0,1,web,B,0
40328,1,0,0.0,0.0,0.0,0,0,772,0.088,10.0,1,web,B,0
40329,43,4,65.51,16.38,14.71,1,0,381,0.188,7.0,1,mixte,D,0
40330,11,4,152.86,38.22,51.01,1,0,216,0.086,8.0,1,mixte,D,0
40331,12,3,102.64,34.21,39.85,0,0,217,0.192,9.0,3,magasin,A,0
40332,46,0,0.0,0.0,0.0,0,0,437,0.045,8.0,1,web,E,0
40333,72,0,0.0,0.0,0.0,0,4,404,0.261,5.0,1,mixte,D,1
40334,10,1,56.48,56.48,19.36,0,0,365,0.212,8.0,1,web,E,0
40335,1,0,0.0,0.0,0.0,0,0,900,0.047,6.0,1,magasin,E,1
40336,9,2,17.57,8.78,4.91,1,1,263,0.374,9.0,1,web,D,0
40337,13,1,36.36,36.36,11.77,0,2,97,0.29,8.0,1,web,E,0
40338,7,1,57.32,57.32,22.15,2,0,231,0.018,10.0,3,magasin,C,0
40339,9,3,86.09,28.7,39.26,0,0,0,0.0,10.0,1,web,B,0
40340,1,1,16.35,16.35,5.26,0,0,60,0.171,7.0,1,magasin,E,0
40341,43,0,0.0,0.0,0.0,0,1,537,0.174,8.0,1,magasin,E,0
40342,52,0,0.0,0.0,0.0,0,0,268,0.173,4.0,1,web,A,0
40343,61,13,1114.0,85.69,494.72,2,2,55,0.005,9.0,3,magasin,D,0
40344,35,10,311.71,31.17,84.0,8,0,21,0.163,6.0,4,web,E,0
40345,15,9,307.07,34.12,111.87,8,2,14,0.077,7.0,2,magasin,C,0
40346,15,0,0.0,0.0,0.0,1,0,292,0.39,9.0,2,web,A,0
40347,61,19,1312.01,69.05,475.18,3,2,67,0.159,8.0,3,magasin,D,0
40348,12,0,0.0,0.0,0.0,2,1,398,0.356,5.0,2,mixte,C,0
40349,35,1,28.5,28.5,9.68,1,4,343,0.138,7.0,2,web,A,0
40350,35,0,0.0,0.0,0.0,0,0,733,0.208,8.0,1,web,A,0
40351,33,6,152.74,25.46,44.36,3,1,13,0.101,8.0,3,magasin,D,0
40352,25,4,119.0,29.75,35.39,3,0,36,0.124,8.0,3,magasin,B,0
40353,28,9,232.11,25.79,84.42,2,3,60,0.169,9.0,2,magasin,D,0
40354,45,5,114.14,22.83,36.57,1,1,26,0.441,5.0,1,magasin,A,0
40355,48,1,19.28,19.28,5.69,0,0,375,0.176,9.0,1,magasin,D,0
40356,16,12,711.27,59.27,283.19,7,1,11,0.089,10.0,3,mixte,B,0
40357,26,1,20.28,20.28,4.55,0,1,544,0.251,6.0,2,web,A,0
40358,40,3,220.77,73.59,97.18,2,0,106,0.043,9.0,2,web,A,0
40359,20,0,0.0,0.0,0.0,0,0,660,0.167,8.0,4,web,C,0
40360,11,3,52.74,17.58,13.67,1,1,0,0.141,10.0,1,mixte,E,0
40361,44,0,0.0,0.0,0.0,1,2,159,0.173,7.0,1,mixte,D,0
40362,33,1,63.28,63.28,18.57,0,0,658,0.316,8.0,3,mixte,A,0
40363,61,36,3411.25,94.76,1342.82,8,4,38,0.16,10.0,3,web,B,0
40364,1,1,55.35,55.35,23.77,0,1,132,0.219,6.0,2,web,A,0
40365,27,3,42.44,14.15,10.72,3,0,197,0.097,10.0,1,web,D,0
40366,15,1,74.05,74.05,33.81,2,0,34,0.003,8.0,4,mixte,D,0
40367,24,6,504.68,84.11,188.47,6,0,8,0.173,8.0,4,web,A,0
40368,19,5,396.56,79.31,186.43,4,0,154,0.054,6.0,1,web,C,0
40369,79,16,402.79,25.17,91.13,10,1,142,0.07,9.0,3,web,C,0
40370,50,3,163.88,54.63,61.27,1,0,25,0.124,7.0,1,mixte,D,0
40371,44,12,413.45,34.45,135.66,3,1,117,0.13,10.0,3,magasin,A,0
40372,73,7,215.31,30.76,64.11,6,3,2,0.112,6.0,3,magasin,C,0
40373,53,16,781.64,48.85,225.81,9,0,58,0.124,7.0,3,web,E,0
40374,17,3,151.96,50.65,48.64,3,0,91,0.09,9.0,1,web,A,0
40375,46,4,176.39,44.1,54.72,4,1,70,0.095,8.0,4,web,C,0
40376,63,4,64.23,16.06,17.74,1,0,260,0.297,7.0,1,web,C,0
40377,42,2,76.73,38.36,22.5,4,0,15,0.583,9.0,2,magasin,C,0
40378,25,2,112.41,56.2,47.92,5,0,44,0.197,8.0,2,magasin,D,0
40379,1,0,0.0,0.0,0.0,0,0,784,0.126,6.0,2,magasin,D,0
40380,62,1,35.52,35.52,11.63,0,1,462,0.258,9.0,1,web,C,0
40381,38,3,289.67,96.56,123.85,2,4,165,0.215,6.0,2,web,E,0
40382,96,0,0.0,0.0,0.0,0,2,562,0.116,7.0,1,web,A,0
40383,56,0,0.0,0.0,0.0,0,1,842,0.13,7.0,1,mixte,C,0
40384,27,7,174.28,24.9,53.94,3,1,30,0.153,9.0,5,magasin,D,0
40385,75,11,421.22,38.29,124.67,10,1,31,0.287,10.0,5,mixte,B,0
40386,52,2,79.96,39.98,33.13,3,0,31,0.189,7.0,1,magasin,B,0
40387,29,5,218.92,43.78,80.41,2,1,7,0.457,8.0,1,web,C,0
40388,35,1,17.45,17.45,5.61,1,0,297,0.132,10.0,1,web,E,0
40389,18,10,354.71,35.47,101.61,2,0,189,0.116,8.0,2,magasin,E,0
40390,48,4,61.21,15.3,14.91,0,0,60,0.205,7.0,1,web,C,0
40391,39,4,219.28,54.82,96.52,0,0,7,0.19,6.0,3,magasin,D,0
40392,28,11,611.86,55.62,199.28,4,1,55,0.028,10.0,1,web,A,0
40393,9,3,54.94,18.31,18.54,4,1,92,0.231,7.0,1,mixte,B,0
40394,73,2,67.81,33.9,25.12,1,0,288,0.317,5.0,1,mixte,B,0
40395,14,0,0.0,0.0,0.0,1,1,173,0.161,6.0,2,web,A,0
40396,56,16,1933.26,120.83,874.18,6,0,51,0.328,10.0,1,mixte,D,0
40397,50,1,18.97,18.97,6.87,1,1,237,0.27,8.0,1,web,B,0
40398,36,5,343.73,68.75,127.87,1,1,5,0.111,8.0,1,web,B,0
40399,38,4,142.28,35.57,39.26,5,2,51,0.116,6.0,4,web,D,0
40400,38,5,206.09,41.22,73.57,4,1,288,0.083,7.0,3,magasin,B,0
40401,34,5,71.35,14.27,18.92,3,1,193,0.164,6.0,1,mixte,E,0
40402,24,0,0.0,0.0,0.0,0,1,164,0.097,4.0,1,web,D,0
40403,34,3,42.32,14.11,10.0,0,1,109,0.363,5.0,2,web,B,0
40404,4,0,0.0,0.0,0.0,0,1,530,0.247,8.0,2,magasin,D,0
40405,20,1,18.83,18.83,5.85,3,0,115,0.472,9.0,1,magasin,C,0
40406,24,16,1069.97,66.87,301.57,9,2,1,0.089,10.0,2,mixte,E,0
40407,6,0,0.0,0.0,0.0,0,0,811,0.266,7.0,1,mixte,E,0
40408,38,1,28.31,28.31,10.55,0,0,380,0.333,7.0,1,mixte,E,0
40409,49,0,0.0,0.0,0.0,1,0,155,0.206,9.0,1,web,C,0
40410,41,1,41.3,41.3,14.46,1,0,171,0.014,8.0,1,web,D,0
40411,41,18,673.66,37.43,192.86,5,0,201,0.319,7.0,5,web,B,0
40412,45,0,0.0,0.0,0.0,0,0,60,0.144,6.0,1,web,C,0
40413,5,2,56.33,28.16,18.89,1,2,287,0.145,8.0,2,magasin,C,0
40414,9,10,422.33,42.23,111.17,6,1,59,0.336,6.0,1,web,A,0
40415,46,1,31.21,31.21,9.79,2,2,105,0.302,10.0,2,magasin,A,0
40416,52,2,56.32,28.16,14.36,0,1,369,0.047,5.0,1,mixte,D,0
40417,27,1,46.58,46.58,18.65,0,0,193,0.256,5.0,2,mixte,E,1
40418,25,6,433.17,72.2,160.5,4,1,58,0.176,7.0,1,mixte,A,0
40419,16,0,0.0,0.0,0.0,0,0,176,0.319,10.0,1,mixte,B,0
40420,34,6,262.38,43.73,105.26,1,1,130,0.0,7.0,1,web,C,0
40421,64,4,89.26,22.32,20.95,1,0,126,0.171,10.0,2,magasin,D,0
40422,49,1,38.19,38.19,10.43,1,0,17,0.18,8.0,1,web,E,0
40423,7,1,7.91,7.91,1.98,0,2,15,0.404,9.0,1,web,B,0
40424,36,4,222.25,55.56,86.08,4,1,87,0.052,7.0,2,mixte,D,0
40425,23,8,314.31,39.29,126.71,3,1,12,0.457,8.0,4,magasin,E,0
40426,30,1,24.28,24.28,7.94,0,0,481,0.211,7.0,2,web,A,0
40427,25,1,40.58,40.58,12.66,0,0,257,0.117,9.0,1,web,B,0
40428,55,5,166.95,33.39,59.7,1,1,92,0.256,7.0,1,web,A,0
40429,36,15,824.36,54.96,277.59,4,1,85,0.059,8.0,1,mixte,C,0
40430,19,6,563.91,93.98,216.81,1,1,214,0.065,9.0,3,magasin,D,0
40431,40,2,133.29,66.64,51.15,4,1,97,0.059,6.0,3,web,B,0
40432,14,3,43.33,14.44,11.44,0,0,229,0.096,9.0,4,magasin,D,0
40433,43,2,126.04,63.02,45.79,1,1,307,0.25,6.0,1,magasin,B,0
40434,27,0,0.0,0.0,0.0,1,1,12,0.223,4.0,1,web,A,0
40435,42,2,116.4,58.2,39.95,2,0,328,0.09,6.0,1,web,B,0
40436,79,8,403.87,50.48,135.64,4,3,49,0.423,10.0,2,web,A,0
40437,11,7,128.12,18.3,34.68,2,1,36,0.247,7.0,1,mixte,D,0
40438,26,2,49.65,24.82,17.26,3,1,75,0.157,8.0,1,magasin,C,0
40439,27,1,57.48,57.48,22.21,0,0,397,0.014,9.0,2,web,E,0
40440,18,3,80.66,26.89,23.55,1,0,235,0.128,7.0,3,mixte,D,0
40441,44,2,36.01,18.0,11.47,3,1,100,0.376,7.0,1,magasin,D,0
40442,19,1,10.37,10.37,2.34,0,1,281,0.281,6.0,1,web,E,0
40443,54,9,1010.01,112.22,482.19,11,2,72,0.134,8.0,2,mixte,C,0
40444,19,2,33.0,16.5,6.35,1,0,82,0.124,10.0,1,web,E,0
40445,9,1,28.59,28.59,10.26,1,0,598,0.298,9.0,2,web,E,1
40446,41,8,152.78,19.1,36.52,2,4,108,0.287,6.0,3,web,A,0
40447,36,3,36.04,12.01,8.83,3,0,157,0.255,8.0,1,magasin,C,0
40448,14,1,11.28,11.28,3.04,1,0,175,0.311,7.0,1,magasin,B,0
40449,32,5,349.77,69.95,120.73,6,1,104,0.215,6.0,2,web,D,0
40450,12,0,0.0,0.0,0.0,0,0,900,0.364,5.0,2,magasin,E,0
40451,20,4,152.91,38.23,46.96,6,1,21,0.122,8.0,2,web,A,0
40452,65,4,182.35,45.59,65.54,1,0,96,0.149,7.0,1,magasin,A,0
40453,24,0,0.0,0.0,0.0,1,0,312,0.325,8.0,1,web,E,0
40454,36,21,1665.8,79.32,681.82,8,4,75,0.34,8.0,3,magasin,E,0
40455,1,0,0.0,0.0,0.0,0,0,900,0.282,6.0,1,magasin,C,1
40456,24,7,208.32,29.76,55.87,5,0,7,0.489,7.0,3,magasin,B,0
40457,61,3,142.69,47.56,48.93,2,0,443,0.054,9.0,4,mixte,D,0
40458,16,0,0.0,0.0,0.0,0,0,418,0.3,6.0,1,mixte,A,0
40459,40,1,23.43,23.43,7.58,1,0,326,0.233,9.0,1,magasin,C,0
40460,16,1,29.65,29.65,12.34,0,1,404,0.187,7.0,3,web,A,0
40461,74,1,12.68,12.68,3.45,0,1,73,0.169,7.0,1,web,A,0
40462,67,2,28.17,14.08,8.21,2,0,251,0.149,8.0,2,mixte,D,0
40463,12,7,291.79,41.68,87.64,2,4,100,0.182,6.0,1,web,C,0
40464,38,2,30.85,15.42,8.83,0,0,821,0.306,10.0,2,mixte,C,0
40465,22,6,353.05,58.84,112.1,4,0,162,0.225,10.0,3,magasin,A,0
40466,14,14,322.05,23.0,70.28,2,0,143,0.123,5.0,3,magasin,E,0
40467,36,5,134.6,26.92,43.31,6,0,93,0.281,6.0,2,web,C,0
40468,34,4,111.0,27.75,38.25,3,0,48,0.44,8.0,2,web,C,0
40469,31,4,310.4,77.6,133.79,2,0,38,0.143,7.0,1,magasin,A,0
40470,5,0,0.0,0.0,0.0,0,1,900,0.079,7.0,1,mixte,B,1
40471,27,6,342.96,57.16,117.1,1,2,178,0.159,9.0,1,magasin,D,0
40472,23,6,471.28,78.55,206.16,3,0,152,0.016,8.0,4,mixte,E,0
40473,36,1,50.96,50.96,17.23,2,0,265,0.305,10.0,1,mixte,B,0
40474,27,8,224.16,28.02,57.86,1,1,99,0.161,8.0,1,web,B,0
40475,29,3,82.89,27.63,25.95,1,0,168,0.086,9.0,2,web,D,0
40476,30,0,0.0,0.0,0.0,0,0,540,0.055,8.0,1,web,A,0
40477,96,19,462.15,24.32,123.58,5,0,1,0.135,8.0,3,mixte,B,0
40478,51,3,126.02,42.01,40.95,2,0,368,0.475,8.0,2,web,A,0
40479,40,8,300.03,37.5,73.69,3,0,170,0.183,10.0,3,web,A,0
40480,50,14,825.38,58.96,259.06,3,0,144,0.037,8.0,1,web,E,0
40481,6,0,0.0,0.0,0.0,0,1,545,0.205,6.0,1,magasin,B,0
40482,54,7,564.24,80.61,200.86,2,1,216,0.163,10.0,1,magasin,D,0
40483,16,2,59.44,29.72,12.89,2,0,41,0.134,8.0,1,mixte,E,0
40484,1,0,0.0,0.0,0.0,0,0,900,0.234,8.0,2,web,B,0
40485,45,0,0.0,0.0,0.0,0,0,450,0.312,8.0,2,mixte,C,0
40486,30,13,681.54,52.43,217.17,5,2,90,0.219,8.0,9,web,D,0
40487,57,2,95.51,47.76,33.55,0,1,324,0.237,7.0,2,web,B,0
40488,24,0,0.0,0.0,0.0,0,0,633,0.054,7.0,1,magasin,A,0
40489,33,1,14.12,14.12,4.34,1,1,290,0.263,7.0,1,magasin,E,0
40490,49,6,213.59,35.6,70.76,3,0,68,0.245,10.0,1,magasin,E,0
40491,15,7,137.4,19.63,38.46,0,0,72,0.6,7.0,1,mixte,C,0
40492,37,0,0.0,0.0,0.0,0,1,900,0.106,5.0,1,web,C,1
40493,5,3,195.32,65.11,90.49,1,1,219,0.183,7.0,1,web,E,0
40494,68,2,55.8,27.9,19.32,0,1,128,0.141,6.0,1,mixte,A,0
40495,72,7,227.61,32.52,68.72,1,1,217,0.186,8.0,1,web,D,0
40496,38,2,108.61,54.3,45.83,2,0,131,0.377,6.0,1,mixte,D,0
40497,25,9,711.49,79.05,279.77,4,0,209,0.233,10.0,1,mixte,A,0
40498,31,10,370.78,37.08,110.23,6,0,36,0.37,8.0,1,web,D,0
40499,7,0,0.0,0.0,0.0,1,1,558,0.111,7.0,1,magasin,B,0
40500,43,6,189.02,31.5,65.73,2,2,64,0.109,9.0,1,mixte,E,0
40501,13,1,35.31,35.31,11.97,0,1,270,0.149,9.0,1,magasin,A,0
40502,17,7,262.78,37.54,109.24,1,3,98,0.295,9.0,2,web,A,0
40503,23,3,133.53,44.51,49.65,1,1,110,0.133,4.0,1,magasin,D,1
40504,94,1,12.93,12.93,4.06,0,1,430,0.133,5.0,1,web,B,0
40505,19,3,124.99,41.66,46.11,0,2,252,0.311,8.0,3,magasin,A,0
40506,21,9,312.43,34.71,106.96,4,6,23,0.076,6.0,3,web,C,0
40507,27,1,25.6,25.6,7.72,2,1,371,0.374,8.0,6,web,C,0
40508,51,7,126.68,18.1,21.23,2,1,146,0.528,9.0,2,magasin,D,0
40509,41,4,543.35,135.84,260.02,3,0,174,0.076,8.0,4,web,A,0
40510,24,2,61.83,30.92,19.79,3,1,139,0.249,7.0,1,magasin,D,0
40511,44,0,0.0,0.0,0.0,0,1,488,0.252,6.0,1,web,D,0
40512,1,0,0.0,0.0,0.0,0,1,537,0.069,7.0,1,web,A,0
40513,7,0,0.0,0.0,0.0,0,0,483,0.177,4.0,1,web,B,0
40514,75,12,491.71,40.98,167.77,1,2,130,0.236,9.0,3,web,B,0
40515,25,2,49.44,24.72,15.52,0,2,267,0.053,6.0,1,web,D,0
40516,23,0,0.0,0.0,0.0,0,1,581,0.28,7.0,1,web,A,0
40517,39,12,816.37,68.03,335.91,2,0,265,0.216,8.0,4,web,D,0
40518,6,1,65.58,65.58,29.54,0,1,559,0.125,7.0,2,mixte,A,1
40519,13,12,853.87,71.16,339.84,6,0,5,0.103,9.0,1,mixte,B,0
40520,46,3,153.08,51.03,53.8,3,2,45,0.136,8.0,2,web,E,0
40521,24,0,0.0,0.0,0.0,0,0,66,0.22,7.0,1,mixte,E,0
40522,19,4,299.7,74.92,134.96,4,1,92,0.309,7.0,1,magasin,B,0
40523,65,12,464.98,38.75,174.89,3,1,144,0.335,6.0,3,web,E,0
40524,34,3,114.98,38.33,36.41,0,0,408,0.192,9.0,1,mixte,D,0
40525,69,14,621.94,44.42,230.79,7,1,85,0.318,8.0,3,mixte,D,0
40526,22,7,447.4,63.91,174.34,3,0,147,0.201,5.0,4,magasin,C,0
40527,19,8,1040.37,130.05,406.42,0,0,82,0.38,7.0,1,magasin,A,0
40528,50,0,0.0,0.0,0.0,0,1,562,0.385,8.0,1,mixte,E,0
40529,26,0,0.0,0.0,0.0,3,1,92,0.125,7.0,2,mixte,D,0
40530,38,11,2476.09,225.1,1111.46,3,2,0,0.258,7.0,1,mixte,D,0
40531,40,1,32.07,32.07,14.55,0,0,900,0.162,7.0,1,web,C,0
40532,41,2,74.49,37.24,25.33,1,1,33,0.255,7.0,1,web,A,0
40533,32,5,300.88,60.18,105.19,2,0,171,0.115,8.0,1,mixte,B,0
40534,24,2,111.53,55.76,44.94,1,1,73,0.069,8.0,1,magasin,C,0
40535,35,5,302.25,60.45,119.57,0,2,12,0.143,8.0,1,mixte,D,0
40536,75,6,117.67,19.61,38.21,0,0,229,0.17,9.0,1,magasin,D,0
40537,48,3,83.83,27.94,21.03,0,0,458,0.169,8.0,1,mixte,B,0
40538,45,11,415.2,37.75,123.11,6,0,45,0.275,8.0,1,magasin,E,0
40539,31,5,204.33,40.87,52.59,7,1,9,0.32,7.0,4,web,E,0
40540,35,6,390.31,65.05,143.96,3,0,18,0.213,6.0,3,web,C,0
40541,38,0,0.0,0.0,0.0,1,0,355,0.211,6.0,1,magasin,D,0
40542,32,5,166.02,33.2,51.15,0,0,285,0.361,8.0,1,magasin,A,0
40543,45,22,1853.86,84.27,808.33,6,1,13,0.159,9.0,8,web,B,0
40544,17,0,0.0,0.0,0.0,0,0,768,0.29,6.0,1,magasin,B,0
40545,52,15,867.0,57.8,309.33,4,1,102,0.391,6.0,2,web,A,0
40546,1,0,0.0,0.0,0.0,0,0,436,0.222,5.0,1,mixte,D,0
40547,9,1,22.05,22.05,6.96,0,3,253,0.35,7.0,2,web,A,0
40548,48,1,34.41,34.41,13.06,0,2,193,0.173,7.0,1,mixte,A,0
40549,85,5,396.49,79.3,144.09,1,2,138,0.415,8.0,5,web,A,0
40550,35,0,0.0,0.0,0.0,0,1,772,0.164,7.0,1,web,E,0
40551,56,13,635.52,48.89,246.02,7,0,20,0.091,8.0,1,web,D,0
40552,31,3,53.3,17.77,11.95,1,1,0,0.306,5.0,2,web,E,0
40553,23,0,0.0,0.0,0.0,1,2,101,0.097,4.0,2,web,A,0
40554,43,1,14.26,14.26,4.27,0,1,234,0.144,9.0,1,web,A,0
40555,25,30,1566.42,52.21,449.22,3,0,21,0.304,8.0,1,web,A,0
40556,39,0,0.0,0.0,0.0,1,1,11,0.045,7.0,2,mixte,B,0
40557,45,0,0.0,0.0,0.0,2,0,253,0.159,8.0,1,web,A,0
40558,12,0,0.0,0.0,0.0,0,2,900,0.096,7.0,1,web,E,1
40559,21,6,167.98,28.0,42.88,4,1,147,0.068,8.0,2,web,C,0
40560,22,2,105.85,52.92,53.12,0,0,141,0.044,6.0,1,magasin,A,0
40561,48,15,1485.4,99.03,598.43,6,2,159,0.194,10.0,4,mixte,D,0
40562,20,4,94.51,23.63,32.18,0,1,366,0.066,10.0,3,magasin,A,0
40563,75,4,184.9,46.22,62.88,1,0,113,0.261,8.0,1,mixte,A,0
40564,7,7,230.39,32.91,63.41,1,1,125,0.089,8.0,3,web,E,0
40565,23,4,76.47,19.12,17.19,3,0,94,0.377,7.0,1,magasin,A,0
40566,16,5,575.6,115.12,272.73,0,0,345,0.028,7.0,3,web,C,0
40567,8,0,0.0,0.0,0.0,0,4,695,0.0,5.0,1,web,B,0
40568,77,2,71.91,35.96,26.16,0,0,134,0.111,7.0,2,web,D,0
40569,6,2,38.37,19.18,11.42,2,5,48,0.077,6.0,4,magasin,A,0
40570,15,0,0.0,0.0,0.0,0,1,497,0.061,5.0,1,magasin,E,0
40571,96,6,757.95,126.32,352.87,2,1,168,0.017,7.0,1,magasin,E,0
40572,33,5,173.03,34.61,70.6,0,1,5,0.251,6.0,1,web,B,0
40573,18,2,36.73,18.36,12.34,0,1,438,0.212,6.0,2,mixte,D,0
40574,14,2,29.44,14.72,6.49,2,1,145,0.312,9.0,1,magasin,B,0
40575,33,19,2560.17,134.75,1208.07,10,1,72,0.312,9.0,8,magasin,E,0
40576,43,1,57.45,57.45,23.07,1,0,107,0.157,9.0,1,magasin,B,1
40577,96,0,0.0,0.0,0.0,0,0,339,0.098,7.0,2,web,B,0
40578,26,1,18.84,18.84,4.69,0,1,320,0.327,7.0,1,web,B,0
40579,28,0,0.0,0.0,0.0,0,0,900,0.375,6.0,1,web,A,0
40580,55,1,14.84,14.84,4.39,1,0,149,0.075,9.0,1,mixte,E,0
40581,56,4,136.5,34.12,43.06,2,0,238,0.078,7.0,2,mixte,A,0
40582,54,5,221.1,44.22,83.62,3,1,9,0.145,8.0,3,magasin,C,0
40583,53,1,12.31,12.31,3.88,0,0,133,0.117,7.0,1,mixte,A,0
40584,27,0,0.0,0.0,0.0,0,1,557,0.27,7.0,2,magasin,A,0
40585,34,19,1145.8,60.31,369.43,7,2,18,0.063,10.0,2,magasin,B,0
40586,38,1,75.12,75.12,33.72,1,5,744,0.004,6.0,1,web,D,0
40587,26,1,20.7,20.7,6.06,1,0,146,0.49,5.0,1,magasin,C,0
40588,36,0,0.0,0.0,0.0,5,1,27,0.226,8.0,2,web,D,0
40589,28,2,69.2,34.6,22.45,1,0,13,0.276,7.0,2,magasin,C,0
