id,date_ref,anciennete_mois,facture_moy,evol_facture,appels_service,conso_data_go,engagement,promos_recues,churn_90j
A0180891,2026-04-01,3,42.56,0.095,0,11.8,1,0,0
A0138581,2026-04-01,61,43.08,0.16,0,5.7,0,0,0
A0073079,2026-04-01,40,91.22,0.087,0,3.9,1,2,0
A0059224,2026-04-01,65,49.14,-0.102,0,4.3,0,0,0
A0021958,2026-04-01,86,33.63,0.079,2,32.1,1,0,0
A0193373,2026-04-01,90,35.53,0.319,0,20.4,0,2,0
A0036040,2026-04-01,25,21.07,0.077,0,4.4,0,2,0
A0012328,2026-04-01,92,14.04,0.06,0,6.7,0,0,0
A0055296,2026-04-01,25,26.86,-0.017,1,8.4,1,1,0
A0072817,2026-04-01,2,23.29,-0.223,0,16.6,1,1,0
A0095739,2026-04-01,72,53.4,-0.242,0,7.3,1,2,0
A0163999,2026-04-01,95,38.12,0.039,0,13.6,0,1,0
A0171426,2026-04-01,92,35.55,0.028,0,12.3,0,1,0
A0006098,2026-04-01,6,40.1,0.103,0,8.1,0,1,0
A0055368,2026-04-01,10,54.15,-0.144,0,6.4,1,1,0
A0195153,2026-04-01,45,14.72,0.088,1,9.5,1,2,0
A0178142,2026-04-01,29,24.96,-0.019,1,20.6,0,1,0
A0181435,2026-04-01,14,50.05,-0.135,0,10.4,0,0,0
A0129198,2026-04-01,15,35.32,-0.031,1,6.6,0,3,0
A0053191,2026-04-01,35,26.67,0.173,0,16.1,1,2,0
A0032207,2026-04-01,69,48.0,-0.063,0,11.4,0,1,0
A0031999,2026-04-01,12,27.71,0.032,1,16.7,1,2,0
A0014409,2026-04-01,61,31.18,0.183,0,7.8,1,1,0
A0171180,2026-04-01,77,24.91,0.132,1,7.2,1,1,0
A0150484,2026-04-01,53,29.73,0.197,1,7.4,0,4,0
A0061548,2026-04-01,63,20.52,-0.371,0,8.8,1,0,0
A0027916,2026-04-01,42,20.25,0.111,1,6.9,1,1,0
A0110224,2026-04-01,80,36.59,0.058,0,7.8,0,1,0
A0041822,2026-04-01,78,31.76,-0.249,2,20.2,0,1,0
A0155528,2026-04-01,69,46.01,-0.06,0,18.4,1,0,0
A0179604,2026-04-01,10,62.23,0.026,1,9.7,1,2,0
A0027960,2026-04-01,23,41.44,-0.095,0,24.2,1,1,0
A0122506,2026-04-01,27,39.37,0.22,1,6.7,0,0,0
A0027976,2026-04-01,3,23.31,-0.121,1,14.9,0,1,0
A0014848,2026-04-01,19,32.11,-0.156,0,11.6,1,1,0
A0000700,2026-04-01,5,35.41,-0.006,1,0.5,0,2,0
A0171416,2026-04-01,9,23.66,-0.206,0,9.7,1,1,0
A0100937,2026-04-01,49,56.59,0.01,0,7.5,0,1,0
A0107682,2026-04-01,43,4.62,0.13,0,23.0,0,0,0
A0093416,2026-04-01,19,46.27,0.129,0,4.4,1,0,0
A0197782,2026-04-01,54,21.33,0.037,1,10.4,1,2,0
A0034815,2026-04-01,28,33.76,0.123,1,10.1,0,1,0
A0177107,2026-04-01,67,27.23,0.177,0,8.3,0,2,0
A0037081,2026-04-01,24,57.48,0.043,0,29.9,0,2,0
A0047128,2026-04-01,79,14.98,-0.118,2,13.5,0,0,0
A0122871,2026-04-01,9,13.51,-0.002,1,14.3,0,4,0
A0075811,2026-04-01,15,60.02,0.176,1,10.1,0,1,0
A0071524,2026-04-01,64,39.02,-0.105,0,5.0,0,1,0
A0083538,2026-04-01,73,30.56,-0.071,0,27.0,0,0,0
A0166248,2026-04-01,22,17.75,0.037,2,7.2,0,0,1
A0104031,2026-04-01,89,68.17,0.053,0,1.5,0,0,0
A0039440,2026-04-01,32,25.64,0.193,0,14.7,0,2,0
A0017487,2026-04-01,47,15.82,-0.063,1,6.8,1,5,0
A0105798,2026-04-01,39,43.36,0.14,0,5.5,0,1,0
A0118380,2026-04-01,7,56.87,-0.038,2,9.1,1,4,0
A0099862,2026-04-01,29,95.25,0.068,0,11.8,1,1,1
A0013865,2026-04-01,94,33.68,-0.238,0,2.4,0,2,0
A0024304,2026-04-01,60,28.92,-0.07,1,14.0,1,2,0
A0072231,2026-04-01,80,25.93,0.024,1,5.1,1,0,0
A0097385,2026-04-01,59,14.38,0.146,1,12.4,0,1,0
A0149035,2026-04-01,16,32.66,0.174,1,8.8,0,0,0
A0132730,2026-04-01,54,33.89,-0.147,1,5.8,0,2,0
A0076839,2026-04-01,95,26.01,-0.054,2,17.5,1,0,0
A0059560,2026-04-01,88,40.62,-0.03,0,7.9,0,2,0
A0152374,2026-04-01,38,22.49,0.082,0,13.8,1,2,0
A0066815,2026-04-01,38,36.68,-0.306,1,8.1,1,0,0
A0004225,2026-04-01,94,28.17,-0.051,2,14.7,0,3,0
A0002107,2026-04-01,78,9.54,0.051,0,16.5,0,3,0
A0037775,2026-04-01,36,76.43,0.119,0,8.6,1,0,0
A0141449,2026-04-01,35,32.19,0.332,1,3.0,1,0,0
A0155722,2026-04-01,94,27.82,-0.118,0,11.3,1,0,0
A0083486,2026-04-01,20,54.69,0.301,1,5.2,0,2,0
A0160826,2026-04-01,62,25.65,-0.049,0,11.1,0,0,0
A0081023,2026-04-01,43,21.08,0.183,0,5.2,1,1,0
A0137450,2026-04-01,36,12.35,0.062,1,9.9,0,1,0
A0129941,2026-04-01,3,54.09,0.111,1,9.0,0,2,0
A0142482,2026-04-01,79,27.17,0.184,1,4.4,0,2,1
A0198795,2026-04-01,57,34.25,0.299,0,6.0,1,1,0
A0188326,2026-04-01,56,41.43,-0.039,0,31.9,0,3,0
A0091279,2026-04-01,66,14.46,-0.213,0,10.9,0,0,0
A0185442,2026-04-01,12,33.1,0.012,1,11.3,0,1,0
A0085196,2026-04-01,72,23.22,-0.054,0,4.5,0,0,0
A0048526,2026-04-01,68,15.78,-0.243,1,7.4,1,1,0
A0034207,2026-04-01,72,30.74,-0.342,1,14.5,0,1,0
A0134516,2026-04-01,75,29.43,-0.137,0,12.6,1,1,0
A0054280,2026-04-01,35,24.62,0.061,0,7.2,1,0,0
A0025972,2026-04-01,14,24.02,-0.009,0,8.2,1,2,0
A0154839,2026-04-01,90,36.91,-0.113,1,1.9,1,2,0
A0149476,2026-04-01,14,34.93,0.072,0,19.6,1,1,0
A0125724,2026-04-01,89,50.18,0.069,1,11.1,0,1,0
A0162453,2026-04-01,93,30.95,-0.015,0,12.4,0,3,0
A0077339,2026-04-01,69,30.16,0.409,2,8.2,1,3,0
A0042999,2026-04-01,52,58.23,0.188,0,18.6,0,2,0
A0026329,2026-04-01,50,15.15,-0.015,1,13.2,1,3,0
A0132346,2026-04-01,6,43.55,0.074,0,16.4,0,0,0
A0189637,2026-04-01,17,26.55,0.213,1,6.4,0,1,0
A0082337,2026-04-01,71,67.81,0.069,1,14.3,0,0,0
A0134641,2026-04-01,75,40.47,-0.013,0,17.7,1,3,0
A0010112,2026-04-01,40,27.82,0.101,0,6.8,0,2,0
A0076499,2026-04-01,26,16.68,-0.102,1,10.8,0,1,0
A0120345,2026-04-01,36,54.66,0.132,0,8.3,0,1,0
A0045790,2026-04-01,61,23.51,-0.348,1,8.9,0,1,0
A0012383,2026-04-01,33,35.03,0.009,1,12.9,1,0,0
A0013560,2026-04-01,70,69.62,0.003,0,12.2,1,1,0
A0108417,2026-04-01,37,30.09,0.059,1,7.9,0,1,0
A0091075,2026-04-01,57,25.67,-0.094,2,11.4,1,2,0
A0168613,2026-04-01,69,35.13,-0.146,0,4.7,1,0,0
A0150086,2026-04-01,87,48.42,0.154,1,7.1,1,0,0
A0119954,2026-04-01,73,24.09,-0.034,0,10.4,0,0,0
A0009873,2026-04-01,47,14.14,-0.178,1,21.7,0,1,0
A0104323,2026-04-01,61,69.61,0.274,0,19.5,1,2,0
A0100710,2026-04-01,94,33.6,0.205,0,11.3,1,1,0
A0180449,2026-04-01,73,24.13,-0.048,0,14.7,1,1,0
A0128759,2026-04-01,53,57.35,-0.182,0,2.8,1,1,0
A0129359,2026-04-01,62,32.0,-0.164,0,9.5,1,0,0
A0030475,2026-04-01,7,22.15,-0.102,0,8.3,0,0,0
A0176327,2026-04-01,71,35.68,0.119,1,9.0,0,0,0
A0060855,2026-04-01,60,40.63,0.091,2,13.7,1,0,0
A0010900,2026-04-01,77,45.07,0.162,1,10.9,0,1,0
A0018180,2026-04-01,78,31.35,0.04,0,15.3,1,1,0
A0142667,2026-04-01,12,10.9,0.04,1,10.1,1,1,0
A0038545,2026-04-01,80,53.07,0.143,1,9.9,0,3,0
A0049404,2026-04-01,56,25.46,-0.02,0,8.7,0,2,0
A0018098,2026-04-01,52,26.25,0.059,0,9.4,1,2,0
A0176882,2026-04-01,93,38.11,-0.036,0,21.1,1,0,0
A0125181,2026-04-01,6,12.17,-0.162,0,8.2,1,1,0
A0056545,2026-04-01,92,6.27,0.191,1,7.9,0,2,0
A0127080,2026-04-01,31,12.5,-0.029,1,15.4,0,1,0
A0181385,2026-04-01,61,36.66,0.061,0,11.5,1,0,0
A0186462,2026-04-01,60,13.44,-0.266,1,16.3,1,1,0
A0067955,2026-04-01,4,44.39,0.044,0,5.8,1,2,0
A0063486,2026-04-01,31,31.31,-0.092,0,10.6,1,3,0
A0135105,2026-04-01,44,11.97,-0.316,0,2.6,0,2,0
A0145314,2026-04-01,29,38.59,-0.322,0,21.8,0,3,0
A0015293,2026-04-01,94,28.29,0.07,1,6.4,1,4,0
A0052948,2026-04-01,13,41.03,-0.082,0,10.6,0,2,0
A0176686,2026-04-01,23,29.4,0.026,0,9.2,0,1,0
A0135744,2026-04-01,71,26.66,0.338,0,4.5,1,1,0
A0032079,2026-04-01,47,42.09,0.308,0,12.4,1,0,0
A0194390,2026-04-01,70,21.69,-0.013,1,20.2,1,0,0
A0091315,2026-04-01,43,28.86,0.207,1,10.0,1,0,0
A0111587,2026-04-01,95,31.56,-0.15,0,5.2,0,0,0
A0137728,2026-04-01,49,22.21,0.288,0,6.8,0,2,0
A0023338,2026-04-01,72,60.37,0.028,1,6.1,0,1,0
A0131542,2026-04-01,50,16.5,0.133,1,20.7,0,1,0
A0146728,2026-04-01,38,16.13,0.064,0,6.0,1,1,0
A0004431,2026-04-01,9,23.95,-0.19,0,9.0,0,1,0
A0040571,2026-04-01,15,24.42,0.116,0,8.7,1,0,0
A0103815,2026-04-01,94,51.83,0.026,0,8.6,1,0,0
A0142435,2026-04-01,47,35.15,0.019,1,28.8,1,2,0
A0119567,2026-04-01,39,55.2,0.159,2,6.2,1,0,0
A0017694,2026-04-01,50,12.65,0.109,0,13.7,1,2,0
A0066022,2026-04-01,59,27.88,0.259,0,22.9,0,1,0
A0046173,2026-04-01,39,60.64,-0.296,0,7.8,0,0,0
A0055667,2026-04-01,28,28.91,0.002,0,1.6,1,0,0
A0029064,2026-04-01,5,24.13,0.127,0,4.1,1,0,0
A0199593,2026-04-01,60,23.08,0.032,1,10.7,1,1,0
A0149250,2026-04-01,94,34.01,-0.057,1,6.9,1,1,0
A0051104,2026-04-01,67,19.13,-0.077,0,21.1,0,3,0
A0033470,2026-04-01,70,19.63,-0.076,0,3.9,0,2,0
A0138827,2026-04-01,64,8.89,0.112,0,9.8,1,2,0
A0047177,2026-04-01,58,15.6,-0.364,0,5.9,0,2,0
A0153463,2026-04-01,78,44.62,0.155,1,19.4,1,0,0
A0020292,2026-04-01,88,21.24,0.033,2,8.8,0,1,0
A0076360,2026-04-01,90,29.59,0.039,0,12.1,1,1,0
A0151514,2026-04-01,44,49.78,0.225,1,4.5,0,0,0
A0195814,2026-04-01,62,24.4,0.07,0,29.9,1,3,0
A0001839,2026-04-01,22,26.75,0.098,0,9.2,0,1,0
A0183573,2026-04-01,9,28.15,-0.046,0,8.7,0,0,0
A0074879,2026-04-01,12,29.88,0.129,1,19.7,1,0,0
A0013214,2026-04-01,77,40.54,0.087,2,9.3,1,1,0
A0177295,2026-04-01,86,34.03,0.003,1,3.9,1,0,0
A0133296,2026-04-01,13,9.57,0.151,0,5.7,0,2,0
A0035601,2026-04-01,80,36.61,0.063,1,11.2,1,2,0
A0125158,2026-04-01,60,48.59,-0.069,0,14.5,1,4,0
A0189752,2026-04-01,72,51.2,0.066,0,15.0,1,1,0
A0176759,2026-04-01,72,60.13,0.294,0,22.6,0,2,0
A0133413,2026-04-01,80,15.32,-0.218,0,18.4,0,0,0
A0109658,2026-04-01,47,27.49,0.112,1,4.2,0,1,0
A0059785,2026-04-01,68,15.93,-0.062,0,20.0,0,0,0
A0054019,2026-04-01,85,28.87,-0.136,0,9.6,0,1,0
A0131927,2026-04-01,61,30.38,-0.105,0,20.6,1,2,0
A0086281,2026-04-01,58,54.69,0.127,1,13.6,1,0,0
A0137049,2026-04-01,57,17.75,0.005,0,9.6,0,1,0
A0077613,2026-04-01,64,29.93,-0.171,1,8.2,0,2,0
A0030580,2026-04-01,28,26.31,0.029,0,6.3,0,1,0
A0105395,2026-04-01,68,24.87,0.011,0,2.0,0,1,0
A0128770,2026-04-01,94,41.55,-0.02,0,2.8,0,2,0
A0117379,2026-04-01,23,19.58,-0.15,1,7.7,1,0,0
A0121656,2026-04-01,93,48.6,-0.084,0,3.7,1,0,0
A0069850,2026-04-01,61,32.43,-0.164,0,8.7,1,0,0
A0112640,2026-04-01,75,17.32,-0.031,0,7.4,1,1,0
A0048675,2026-04-01,52,31.73,-0.04,0,16.9,0,1,1
A0086239,2026-04-01,7,34.6,-0.248,0,25.9,0,1,0
A0140640,2026-04-01,34,25.03,-0.174,1,22.5,0,1,0
A0061076,2026-04-01,35,35.52,-0.161,2,6.1,0,2,0
A0094007,2026-04-01,65,21.77,-0.065,0,10.7,1,1,0
A0034208,2026-04-01,43,16.27,0.187,0,15.7,1,2,0
A0158207,2026-04-01,39,28.0,-0.161,0,18.9,0,1,0
A0056080,2026-04-01,33,44.04,-0.012,0,7.8,1,0,0
A0121710,2026-04-01,67,15.32,0.004,0,8.6,0,2,0
A0045836,2026-04-01,78,45.37,-0.126,1,15.4,0,5,0
A0047606,2026-04-01,14,44.18,0.096,0,11.0,1,0,0
A0173651,2026-04-01,73,26.09,-0.125,1,4.7,0,3,0
A0181183,2026-04-01,94,21.24,0.101,1,16.4,1,0,0
A0011729,2026-04-01,18,51.8,-0.036,0,2.3,0,2,0
A0037556,2026-04-01,51,22.47,0.084,0,19.8,1,0,0
A0044144,2026-04-01,59,21.34,-0.093,1,7.7,0,1,0
A0114453,2026-04-01,92,23.75,0.059,1,14.7,1,2,0
A0093733,2026-04-01,43,44.96,0.119,0,6.4,1,3,0
A0107125,2026-04-01,65,13.77,0.021,1,5.3,0,1,0
A0143943,2026-04-01,62,23.99,0.009,0,13.8,1,2,0
A0088804,2026-04-01,23,42.87,0.051,0,6.6,0,0,0
A0124536,2026-04-01,49,58.52,-0.036,0,11.6,0,3,0
A0131380,2026-04-01,22,26.05,0.092,0,25.4,1,0,0
A0053663,2026-04-01,63,20.57,-0.052,0,11.5,0,0,0
A0102233,2026-04-01,19,20.46,-0.193,0,8.4,1,3,0
A0044752,2026-04-01,18,48.83,0.03,0,27.3,1,2,0
A0189666,2026-04-01,24,23.05,-0.033,0,15.2,0,1,0
A0119526,2026-04-01,29,33.24,0.299,0,12.8,0,2,0
A0174683,2026-04-01,88,53.53,-0.014,2,12.2,1,2,0
A0192717,2026-04-01,85,56.22,0.228,1,3.5,1,0,0
A0110085,2026-04-01,64,36.99,0.069,1,16.5,1,1,0
A0008930,2026-04-01,83,24.78,0.21,1,11.7,1,3,0
A0110563,2026-04-01,82,9.17,-0.084,0,21.3,0,2,0
A0009112,2026-04-01,6,57.85,-0.017,2,4.3,0,1,0
A0092445,2026-04-01,34,53.39,-0.016,1,8.8,1,1,0
A0086256,2026-04-01,17,30.4,0.245,0,15.2,0,2,0
A0084637,2026-04-01,19,43.18,0.016,3,22.9,1,0,0
A0028658,2026-04-01,70,38.77,-0.129,1,12.7,1,1,0
A0082448,2026-04-01,32,14.46,0.091,0,11.2,0,0,0
A0175245,2026-04-01,78,31.2,0.096,1,4.8,0,1,0
A0027379,2026-04-01,65,32.02,-0.03,0,4.6,0,2,0
A0170511,2026-04-01,24,42.56,-0.101,0,13.4,0,3,0
A0046962,2026-04-01,84,49.46,0.09,2,7.4,1,3,0
A0159396,2026-04-01,22,21.86,0.112,1,9.4,0,1,0
A0083201,2026-04-01,54,24.53,-0.013,1,15.3,1,2,0
A0082736,2026-04-01,46,34.7,-0.048,0,15.4,0,2,0
A0150586,2026-04-01,65,9.0,0.094,1,1.6,1,0,0
A0152163,2026-04-01,55,24.35,0.125,0,19.7,1,1,0
A0073105,2026-04-01,51,74.9,-0.154,0,5.4,1,0,0
A0146565,2026-04-01,52,18.47,0.232,1,12.0,1,2,0
A0046520,2026-04-01,22,67.64,0.246,0,12.0,1,0,0
A0146038,2026-04-01,21,46.84,-0.097,1,5.1,1,0,0
A0064961,2026-04-01,40,46.74,0.058,1,16.2,1,1,1
A0113140,2026-04-01,59,51.66,-0.16,0,2.8,1,1,0
A0141798,2026-04-01,52,31.69,0.122,0,23.5,0,0,0
A0100131,2026-04-01,33,26.71,-0.056,0,9.5,0,3,0
A0086888,2026-04-01,4,22.34,0.204,1,14.7,1,1,0
A0049770,2026-04-01,25,42.78,-0.156,1,5.9,0,1,0
A0180819,2026-04-01,80,22.26,-0.136,0,16.6,1,1,0
A0093308,2026-04-01,4,17.89,0.179,1,6.8,0,1,0
A0109373,2026-04-01,11,17.59,0.157,1,7.6,0,0,0
A0178687,2026-04-01,92,42.73,0.001,1,19.5,1,1,0
A0046971,2026-04-01,79,25.11,0.053,3,14.2,1,1,0
A0113867,2026-04-01,36,46.41,-0.049,0,16.0,0,1,0
A0171264,2026-04-01,86,32.82,0.085,0,11.9,0,2,0
A0172814,2026-04-01,11,29.96,-0.09,2,12.0,0,0,0
A0058985,2026-04-01,43,21.3,0.043,0,24.2,0,1,0
A0040096,2026-04-01,86,50.99,0.143,0,14.1,0,1,0
A0012519,2026-04-01,82,29.38,0.016,1,8.9,0,1,0
A0088222,2026-04-01,27,26.81,0.074,0,19.3,1,0,0
A0170512,2026-04-01,16,36.15,0.09,1,14.4,0,0,0
A0028849,2026-04-01,58,19.98,-0.074,0,18.8,1,1,0
A0118605,2026-04-01,5,17.66,-0.077,0,3.1,1,1,0
A0151429,2026-04-01,71,44.99,-0.1,2,19.5,0,0,0
A0147708,2026-04-01,38,16.58,0.142,0,9.9,0,0,0
A0021267,2026-04-01,90,15.59,0.038,0,11.6,1,3,0
A0006681,2026-04-01,64,26.8,0.122,1,3.6,0,3,0
A0048208,2026-04-01,90,43.22,0.047,0,6.2,0,1,0
A0178632,2026-04-01,43,33.43,0.109,0,11.9,1,2,0
A0016205,2026-04-01,32,15.73,-0.176,2,9.5,1,2,0
A0189921,2026-04-01,59,36.01,0.094,1,10.7,1,4,0
A0096468,2026-04-01,35,22.56,0.079,0,8.7,1,2,0
A0185630,2026-04-01,16,27.9,-0.19,0,11.7,0,0,0
A0005873,2026-04-01,61,19.12,0.034,0,13.5,0,0,0
A0016663,2026-04-01,28,51.63,0.268,1,3.8,0,1,0
A0170994,2026-04-01,14,65.53,0.203,1,8.7,1,2,0
A0030931,2026-04-01,42,12.14,0.201,2,10.9,1,1,0
A0090274,2026-04-01,29,30.63,-0.194,1,10.2,1,2,0
A0101657,2026-04-01,61,84.68,-0.022,0,12.5,0,3,0
A0175732,2026-04-01,36,32.83,0.083,0,3.3,1,3,0
A0127903,2026-04-01,60,8.63,-0.163,2,17.7,0,2,0
A0081370,2026-04-01,68,23.9,0.084,0,11.0,1,1,0
A0149049,2026-04-01,13,17.38,-0.054,1,7.8,0,1,0
A0100763,2026-04-01,9,35.36,0.027,2,5.3,1,2,0
A0093035,2026-04-01,38,24.37,-0.05,0,8.0,0,1,0
A0126603,2026-04-01,18,41.85,-0.208,0,3.6,1,0,0
A0141460,2026-04-01,88,20.46,0.203,3,12.6,1,3,0
A0119634,2026-04-01,71,30.98,0.051,0,9.4,1,2,0
A0092711,2026-04-01,7,27.49,0.198,0,6.5,0,2,0
A0197973,2026-04-01,57,7.65,0.13,0,3.8,0,3,0
A0197818,2026-04-01,3,24.36,0.012,3,20.6,1,0,0
A0138309,2026-04-01,72,56.8,0.086,2,3.3,0,2,0
A0177189,2026-04-01,62,67.72,-0.083,2,5.4,0,0,0
A0011152,2026-04-01,71,24.65,-0.087,0,5.8,0,3,0
A0046475,2026-04-01,7,27.97,-0.291,1,14.7,0,0,0
A0092442,2026-04-01,44,25.01,0.029,0,10.4,1,0,0
A0030242,2026-04-01,90,45.0,-0.139,0,10.7,0,1,0
A0102525,2026-04-01,7,13.61,-0.163,0,15.1,1,0,0
A0001138,2026-04-01,68,54.01,-0.122,0,1.6,1,1,0
A0097334,2026-04-01,46,17.08,-0.061,2,8.4,0,0,0
A0114761,2026-04-01,56,48.72,0.251,0,1.1,0,1,0
A0112125,2026-04-01,77,40.83,-0.036,0,15.8,0,1,0
A0197555,2026-04-01,25,44.99,0.046,1,6.9,0,1,0
A0106211,2026-04-01,53,24.96,-0.123,0,4.9,0,3,0
A0144008,2026-04-01,21,32.0,-0.135,1,8.3,0,4,0
A0166658,2026-04-01,95,21.78,0.154,1,7.4,1,1,0
A0016911,2026-04-01,17,40.21,0.089,1,14.0,0,0,0
A0160269,2026-04-01,11,50.8,-0.058,0,13.0,1,2,0
A0165406,2026-04-01,3,4.99,-0.251,1,18.5,0,1,0
A0112489,2026-04-01,89,17.33,-0.252,0,7.3,1,2,0
A0165283,2026-04-01,18,19.9,0.021,1,0.7,1,1,0
A0022715,2026-04-01,30,61.95,-0.206,2,14.0,0,1,0
A0061934,2026-04-01,62,5.82,0.037,0,5.4,0,2,0
A0132242,2026-04-01,50,39.39,0.419,0,25.5,1,1,0
A0044148,2026-04-01,17,34.87,-0.165,0,19.7,0,2,0
A0063636,2026-04-01,81,12.49,0.242,0,27.0,0,1,0
A0018915,2026-04-01,14,35.35,-0.105,0,15.9,1,2,0
A0071874,2026-04-01,32,64.49,0.242,0,4.8,0,1,0
A0011123,2026-04-01,66,17.52,-0.009,1,7.1,0,0,0
A0168772,2026-04-01,49,17.48,-0.145,3,10.3,1,0,0
A0155976,2026-04-01,43,23.55,0.088,1,22.6,1,1,0
A0002089,2026-04-01,27,55.56,0.156,4,10.7,0,0,0
A0066494,2026-04-01,53,42.34,0.096,0,13.8,0,2,0
A0085598,2026-04-01,24,12.2,-0.209,0,6.2,0,0,1
A0016985,2026-04-01,45,53.74,0.024,1,11.7,1,1,0
A0037545,2026-04-01,23,10.08,-0.046,1,23.2,0,0,0
A0088834,2026-04-01,95,28.03,-0.183,1,21.0,1,0,0
A0007592,2026-04-01,47,53.74,-0.17,0,7.8,1,1,0
A0149624,2026-04-01,31,15.49,-0.007,0,8.8,0,1,0
A0045282,2026-04-01,26,42.87,-0.117,0,7.3,1,1,0
A0100195,2026-04-01,32,39.09,-0.077,0,4.5,0,0,0
A0152952,2026-04-01,61,14.27,0.025,1,12.7,0,1,0
A0069584,2026-04-01,62,53.22,0.309,1,10.6,1,0,0
A0157234,2026-04-01,52,15.46,0.336,0,4.1,1,1,0
A0158923,2026-04-01,95,16.7,0.077,0,10.8,0,3,0
A0191728,2026-04-01,71,65.77,0.331,1,13.5,1,2,0
A0080219,2026-04-01,3,32.4,0.156,0,9.8,1,2,0
A0140419,2026-04-01,52,52.22,-0.069,0,13.9,1,0,0
A0136523,2026-04-01,50,22.07,-0.045,1,2.7,0,0,0
A0067819,2026-04-01,15,17.29,-0.247,1,10.3,0,3,0
A0145117,2026-04-01,51,33.89,-0.285,1,3.9,0,0,0
A0145267,2026-04-01,62,29.59,-0.08,0,6.2,0,0,0
A0116147,2026-04-01,2,39.79,-0.201,1,16.9,1,2,0
A0147651,2026-04-01,55,56.32,-0.16,1,6.5,1,1,0
A0092032,2026-04-01,75,27.06,0.043,1,5.0,1,1,0
A0130524,2026-04-01,86,24.55,0.056,0,5.7,0,0,0
A0121979,2026-04-01,54,30.27,0.033,0,20.3,1,2,0
A0023497,2026-04-01,91,27.41,-0.284,0,15.4,1,1,0
A0029083,2026-04-01,52,29.73,-0.09,1,3.6,0,1,0
A0190461,2026-04-01,89,35.04,-0.201,2,15.9,0,1,0
A0084912,2026-04-01,50,28.03,0.27,2,13.6,0,1,0
A0109780,2026-04-01,12,36.09,0.006,1,17.4,1,2,0
A0168326,2026-04-01,31,38.66,0.113,0,23.7,0,1,0
A0011955,2026-04-01,84,17.38,0.034,0,13.6,1,2,0
A0083368,2026-04-01,63,23.12,0.073,0,20.3,1,2,0
A0132207,2026-04-01,41,50.84,0.266,0,12.4,1,0,0
A0150791,2026-04-01,57,55.95,0.065,2,19.5,1,0,0
A0010254,2026-04-01,27,25.1,-0.192,0,5.4,1,0,0
A0112831,2026-04-01,10,54.4,-0.031,0,7.3,0,3,0
A0154837,2026-04-01,69,39.02,-0.01,1,6.4,1,0,0
A0044557,2026-04-01,65,47.05,-0.092,0,6.0,0,1,0
A0013561,2026-04-01,73,63.64,-0.23,0,28.7,1,0,0
A0027172,2026-04-01,47,42.4,-0.101,0,5.4,0,0,0
A0030583,2026-04-01,93,44.13,-0.213,0,12.1,1,0,0
A0029340,2026-04-01,72,13.49,-0.026,1,4.0,1,0,0
A0030092,2026-04-01,53,22.6,0.013,0,4.4,0,1,0
A0198587,2026-04-01,61,19.88,0.082,1,15.1,1,2,0
A0145601,2026-04-01,6,66.58,-0.078,0,7.0,1,1,0
A0006591,2026-04-01,85,63.99,0.045,0,13.1,1,1,0
A0096130,2026-04-01,20,47.89,0.294,1,16.2,1,3,0
A0152261,2026-04-01,92,23.67,0.071,1,10.4,0,4,0
A0185861,2026-04-01,51,46.35,0.2,0,11.7,0,1,0
A0154032,2026-04-01,24,25.24,0.011,0,6.7,0,0,0
A0159737,2026-04-01,38,13.85,0.127,2,11.3,0,2,0
A0197780,2026-04-01,14,15.75,0.075,1,11.9,1,2,0
A0008737,2026-04-01,63,34.98,-0.157,1,3.0,0,0,0
A0130776,2026-04-01,7,35.62,-0.068,2,13.8,0,0,0
A0036436,2026-04-01,82,25.84,-0.017,2,19.2,0,2,0
A0196913,2026-04-01,27,12.1,-0.149,1,4.4,0,4,0
A0155532,2026-04-01,89,6.21,0.161,0,7.9,0,1,0
A0007953,2026-04-01,79,72.94,-0.005,0,16.5,1,2,0
A0052593,2026-04-01,2,19.44,0.094,0,4.7,0,0,0
A0061461,2026-04-01,51,10.42,-0.004,0,20.6,0,2,0
A0148755,2026-04-01,82,31.81,-0.127,2,16.8,0,1,0
A0140387,2026-04-01,17,33.69,0.055,0,18.6,1,0,0
A0043738,2026-04-01,25,20.43,-0.008,0,5.3,1,1,0
A0087372,2026-04-01,25,49.6,-0.13,1,22.6,0,1,0
A0040933,2026-04-01,68,81.35,-0.139,1,18.8,1,1,0
A0008603,2026-04-01,75,38.87,-0.046,1,5.4,1,3,0
A0024951,2026-04-01,28,34.87,0.233,0,9.7,1,1,0
A0099203,2026-04-01,42,28.31,-0.046,1,7.1,1,2,0
A0030205,2026-04-01,84,41.94,-0.166,0,6.2,1,3,0
A0013369,2026-04-01,23,41.3,0.019,0,14.3,0,3,0
A0137001,2026-04-01,95,29.93,0.189,0,14.7,1,0,0
A0147245,2026-04-01,35,18.0,-0.105,0,15.8,1,1,0
A0151958,2026-04-01,73,30.69,0.002,1,10.5,0,2,0
A0011406,2026-04-01,28,42.34,-0.013,0,13.9,0,0,0
A0114885,2026-04-01,52,30.36,-0.089,0,21.0,0,0,0
A0025359,2026-04-01,17,26.17,0.041,1,24.1,0,1,0
A0117505,2026-04-01,9,35.96,-0.061,2,12.9,1,0,0
A0184032,2026-04-01,5,40.42,0.167,1,4.8,1,1,0
A0140895,2026-04-01,93,33.21,0.176,0,3.1,0,2,0
