verbatim_id,client_id,canal,date,texte,service_destinataire
V004614,56172,chat,2025-11-10 00:00:00,impossible de retourner l article,retour
V004615,22653,chat,2026-06-11 00:00:00,impossible de retourner l article,retour
V004616,23730,enquete,2025-09-21 00:00:00,le remboursement n arrive pas,retour
V004617,31537,chat,2026-07-15 00:00:00,impossible de joindre le service client,contact
V004618,19519,enquete,2026-06-24 00:00:00,personne ne repond au telephone,contact
V004619,50710,reclamation,2025-08-23 00:00:00,procedure de retour incomprehensible,retour
V004620,71353,avis,2025-05-01 00:00:00,le colis est arrive en retard,livraison
V004621,49143,enquete,2026-03-30 00:00:00,impossible de retourner l article,retour
V004622,1034,reclamation,2026-02-13 00:00:00,bon rapport qualite prix,prix
V004623,33677,enquete,2025-11-25 00:00:00,le remboursement n arrive pas,retour
V004624,6233,chat,2025-09-10 00:00:00,le remboursement n arrive pas,retour
V004625,75779,avis,2025-09-22 00:00:00,conseiller tres aimable et efficace,contact
V004626,74919,avis,2025-07-26 00:00:00,promotion interessante ce mois ci,prix
V004627,72134,chat,2026-05-17 00:00:00,le remboursement n arrive pas,retour
V004628,70127,enquete,2026-07-02 00:00:00,promotion interessante ce mois ci,prix
V004629,42988,reclamation,2026-02-16 00:00:00,personne ne repond au telephone,contact
V004630,22458,chat,2025-05-28 00:00:00,delai de livraison beaucoup trop long,livraison
V004631,5910,reclamation,2025-04-12 00:00:00,impossible de joindre le service client,contact
V004632,4816,reclamation,2026-04-17 00:00:00,personne ne repond au telephone,contact
V004633,52600,enquete,2025-05-05 00:00:00,le produit ne correspond pas a la photo,produit
V004634,12087,enquete,2026-05-16 00:00:00,article conforme et solide,produit
V004635,66761,reclamation,2025-10-02 00:00:00,delai de livraison beaucoup trop long,livraison
V004636,74239,reclamation,2026-06-29 00:00:00,le produit ne correspond pas a la photo,produit
V004637,48917,enquete,2026-08-08 00:00:00,la qualite n est pas au rendez vous,produit
V004638,57689,enquete,2025-06-10 00:00:00,article conforme et solide,produit
V004639,36188,enquete,2025-08-08 00:00:00,personne ne repond au telephone,contact
V004640,68904,avis,2025-07-27 00:00:00,le remboursement n arrive pas,retour
V004641,4723,enquete,2026-01-01 00:00:00,la qualite n est pas au rendez vous,produit
V004642,71379,enquete,2025-04-11 00:00:00,procedure de retour incomprehensible,retour
V004643,67793,enquete,2026-07-09 00:00:00,livraison pas rapide du tout,livraison
V004644,33127,enquete,2026-01-04 00:00:00,conseiller tres aimable et efficace,contact
V004645,28602,reclamation,2026-04-21 00:00:00,conseiller tres aimable et efficace,contact
V004646,6053,avis,2025-12-04 00:00:00,impossible de joindre le service client,contact
V004647,28279,enquete,2025-05-28 00:00:00,la qualite n est pas au rendez vous,produit
V004648,64102,avis,2025-09-29 00:00:00,le produit ne correspond pas a la photo,produit
V004649,18772,avis,2025-07-21 00:00:00,livraison pas rapide du tout,livraison
V004650,62942,reclamation,2026-05-05 00:00:00,conseiller tres aimable et efficace,contact
V004651,56114,chat,2026-04-28 00:00:00,promotion interessante ce mois ci,prix
V004652,38242,enquete,2025-11-24 00:00:00,la qualite n est pas au rendez vous,produit
V004653,10988,reclamation,2026-05-01 00:00:00,promotion interessante ce mois ci,prix
V004654,13802,enquete,2026-05-31 00:00:00,les prix ont augmente,prix
V004655,39621,avis,2026-02-16 00:00:00,conseiller tres aimable et efficace,contact
V004656,56641,reclamation,2025-12-09 00:00:00,la qualite n est pas au rendez vous,produit
V004657,6012,avis,2026-06-15 00:00:00,le produit ne correspond pas a la photo,produit
V004658,13904,enquete,2026-04-19 00:00:00,le produit ne correspond pas a la photo,produit
V004659,69265,chat,2026-08-02 00:00:00,impossible de retourner l article,retour
V004660,1076,avis,2025-10-25 00:00:00,delai de livraison beaucoup trop long,livraison
V004661,52300,enquete,2026-06-08 00:00:00,impossible de joindre le service client,contact
V004662,49001,enquete,2025-07-31 00:00:00,impossible de joindre le service client,contact
V004663,40601,avis,2026-06-25 00:00:00,impossible de joindre le service client,contact
V004664,36411,chat,2025-06-21 00:00:00,le colis est arrive en retard,livraison
V004665,13854,avis,2026-07-06 00:00:00,impossible de joindre le service client,contact
V004666,64786,enquete,2025-11-17 00:00:00,delai de livraison beaucoup trop long,livraison
V004667,69893,enquete,2025-11-03 00:00:00,bon rapport qualite prix,prix
V004668,7822,reclamation,2026-07-11 00:00:00,impossible de joindre le service client,contact
V004669,11455,enquete,2025-08-03 00:00:00,le produit ne correspond pas a la photo,produit
V004670,56284,chat,2026-05-05 00:00:00,bon rapport qualite prix,prix
V004671,15045,chat,2026-06-06 00:00:00,personne ne repond au telephone,contact
V004672,44584,reclamation,2025-09-22 00:00:00,bon rapport qualite prix,prix
V004673,49616,reclamation,2026-05-08 00:00:00,impossible de joindre le service client,contact
V004674,2696,chat,2026-03-04 00:00:00,la qualite n est pas au rendez vous,produit
V004675,45852,enquete,2026-01-27 00:00:00,article conforme et solide,produit
V004676,10375,avis,2026-06-13 00:00:00,personne ne repond au telephone,contact
V004677,53112,reclamation,2026-01-07 00:00:00,conseiller tres aimable et efficace,contact
V004678,15184,reclamation,2026-04-01 00:00:00,procedure de retour incomprehensible,retour
V004679,70493,chat,2025-04-30 00:00:00,personne ne repond au telephone,contact
V004680,3180,enquete,2025-10-06 00:00:00,la qualite n est pas au rendez vous,produit
V004681,15517,avis,2026-05-10 00:00:00,la qualite n est pas au rendez vous,produit
V004682,77528,avis,2026-05-29 00:00:00,impossible de joindre le service client,contact
V004683,74053,avis,2026-03-19 00:00:00,article conforme et solide,produit
V004684,19161,chat,2026-04-21 00:00:00,personne ne repond au telephone,contact
V004685,75272,avis,2025-10-06 00:00:00,livraison pas rapide du tout,livraison
V004686,13262,enquete,2025-12-16 00:00:00,impossible de retourner l article,retour
V004687,78204,chat,2025-12-30 00:00:00,procedure de retour incomprehensible,retour
V004688,20795,reclamation,2025-12-16 00:00:00,livraison pas rapide du tout,livraison
V004689,65583,reclamation,2025-07-02 00:00:00,article conforme et solide,produit
V004690,8967,enquete,2026-03-23 00:00:00,le produit ne correspond pas a la photo,produit
V004691,39079,enquete,2025-04-16 00:00:00,le remboursement n arrive pas,retour
V004692,42047,reclamation,2026-02-05 00:00:00,impossible de retourner l article,retour
V004693,21805,avis,2025-09-19 00:00:00,impossible de retourner l article,retour
V004694,56922,avis,2026-07-04 00:00:00,le colis est arrive en retard,livraison
V004695,6088,enquete,2026-03-29 00:00:00,promotion interessante ce mois ci,prix
V004696,73833,chat,2025-09-24 00:00:00,conseiller tres aimable et efficace,contact
V004697,70456,reclamation,2025-12-14 00:00:00,impossible de retourner l article,retour
V004698,48343,avis,2025-11-09 00:00:00,le produit ne correspond pas a la photo,produit
V004699,62167,enquete,2026-05-26 00:00:00,procedure de retour incomprehensible,retour
V004700,65883,reclamation,2026-02-15 00:00:00,le remboursement n arrive pas,retour
V004701,31970,reclamation,2025-08-09 00:00:00,le produit ne correspond pas a la photo,produit
V004702,48360,avis,2026-06-19 00:00:00,le remboursement n arrive pas,retour
V004703,18610,avis,2026-02-06 00:00:00,les prix ont augmente,prix
V004704,73226,avis,2026-01-28 00:00:00,personne ne repond au telephone,contact
V004705,56904,chat,2026-03-25 00:00:00,conseiller tres aimable et efficace,contact
V004706,69657,reclamation,2025-06-20 00:00:00,impossible de retourner l article,retour
V004707,36158,chat,2025-08-02 00:00:00,livraison pas rapide du tout,livraison
V004708,24238,chat,2025-04-25 00:00:00,le colis est arrive en retard,livraison
V004709,21006,avis,2025-06-24 00:00:00,article conforme et solide,produit
V004710,18660,enquete,2025-12-21 00:00:00,procedure de retour incomprehensible,retour
V004711,37174,chat,2026-07-30 00:00:00,procedure de retour incomprehensible,retour
V004712,10212,reclamation,2026-02-09 00:00:00,procedure de retour incomprehensible,retour
V004713,17516,reclamation,2025-05-18 00:00:00,la qualite n est pas au rendez vous,produit
V004714,57872,avis,2026-07-09 00:00:00,article conforme et solide,produit
V004715,23032,reclamation,2026-06-21 00:00:00,delai de livraison beaucoup trop long,livraison
V004716,25752,enquete,2025-05-15 00:00:00,delai de livraison beaucoup trop long,livraison
V004717,29447,chat,2026-04-14 00:00:00,livraison pas rapide du tout,livraison
V004718,24897,avis,2025-11-04 00:00:00,le colis est arrive en retard,livraison
V004719,47421,enquete,2025-05-27 00:00:00,conseiller tres aimable et efficace,contact
V004720,48286,reclamation,2025-08-15 00:00:00,livraison pas rapide du tout,livraison
V004721,6967,chat,2026-07-19 00:00:00,personne ne repond au telephone,contact
V004722,45397,chat,2026-04-22 00:00:00,le colis est arrive en retard,livraison
V004723,33816,enquete,2025-05-07 00:00:00,bon rapport qualite prix,prix
V004724,79038,reclamation,2026-03-17 00:00:00,le colis est arrive en retard,livraison
V004725,24368,enquete,2025-07-26 00:00:00,le produit ne correspond pas a la photo,produit
V004726,1218,enquete,2026-03-06 00:00:00,la qualite n est pas au rendez vous,produit
V004727,44708,avis,2026-04-09 00:00:00,le remboursement n arrive pas,retour
V004728,67146,enquete,2026-06-11 00:00:00,delai de livraison beaucoup trop long,livraison
V004729,13815,enquete,2025-12-20 00:00:00,les prix ont augmente,prix
V004730,33914,reclamation,2025-05-09 00:00:00,article conforme et solide,produit
V004731,31490,enquete,2026-07-13 00:00:00,le remboursement n arrive pas,retour
V004732,33017,enquete,2025-06-30 00:00:00,promotion interessante ce mois ci,prix
V004733,11780,avis,2025-12-16 00:00:00,delai de livraison beaucoup trop long,livraison
V004734,71536,avis,2026-06-08 00:00:00,delai de livraison beaucoup trop long,livraison
V004735,52404,chat,2025-04-29 00:00:00,livraison pas rapide du tout,livraison
V004736,29024,reclamation,2026-04-17 00:00:00,bon rapport qualite prix,prix
V004737,78891,enquete,2025-06-20 00:00:00,la qualite n est pas au rendez vous,produit
V004738,67190,reclamation,2025-05-15 00:00:00,les prix ont augmente,prix
V004739,54152,enquete,2025-11-25 00:00:00,la qualite n est pas au rendez vous,produit
V004740,26947,chat,2025-05-26 00:00:00,impossible de retourner l article,retour
V004741,43798,avis,2025-11-12 00:00:00,personne ne repond au telephone,contact
V004742,1442,chat,2025-04-28 00:00:00,personne ne repond au telephone,contact
V004743,56768,enquete,2026-01-19 00:00:00,personne ne repond au telephone,contact
V004744,78587,chat,2026-06-28 00:00:00,la qualite n est pas au rendez vous,produit
V004745,77393,reclamation,2026-02-18 00:00:00,impossible de retourner l article,retour
V004746,54306,enquete,2025-07-29 00:00:00,le colis est arrive en retard,livraison
V004747,48932,enquete,2025-12-18 00:00:00,procedure de retour incomprehensible,retour
V004748,26800,enquete,2025-10-04 00:00:00,personne ne repond au telephone,contact
V004749,9154,enquete,2025-10-24 00:00:00,conseiller tres aimable et efficace,contact
V004750,65610,avis,2025-09-18 00:00:00,article conforme et solide,produit
V004751,38338,reclamation,2026-07-14 00:00:00,le colis est arrive en retard,livraison
V004752,51127,avis,2025-10-16 00:00:00,le colis est arrive en retard,livraison
V004753,48721,reclamation,2026-03-24 00:00:00,le produit ne correspond pas a la photo,produit
V004754,6,enquete,2025-05-02 00:00:00,article conforme et solide,produit
V004755,70030,avis,2025-09-17 00:00:00,personne ne repond au telephone,contact
V004756,53478,enquete,2026-02-18 00:00:00,delai de livraison beaucoup trop long,livraison
V004757,56203,reclamation,2025-10-29 00:00:00,le produit ne correspond pas a la photo,produit
V004758,56152,avis,2025-10-18 00:00:00,personne ne repond au telephone,contact
V004759,70921,enquete,2026-02-21 00:00:00,la qualite n est pas au rendez vous,produit
V004760,37666,reclamation,2025-10-14 00:00:00,personne ne repond au telephone,contact
V004761,17645,enquete,2025-07-26 00:00:00,le colis est arrive en retard,livraison
V004762,43904,avis,2025-08-09 00:00:00,le remboursement n arrive pas,retour
V004763,20809,reclamation,2026-03-15 00:00:00,livraison pas rapide du tout,livraison
V004764,75206,chat,2026-06-05 00:00:00,bon rapport qualite prix,prix
V004765,78895,chat,2025-06-28 00:00:00,le remboursement n arrive pas,retour
V004766,25271,avis,2025-05-09 00:00:00,impossible de joindre le service client,contact
V004767,29782,avis,2026-04-29 00:00:00,impossible de joindre le service client,contact
V004768,784,avis,2025-10-22 00:00:00,livraison pas rapide du tout,livraison
V004769,17290,enquete,2026-06-25 00:00:00,personne ne repond au telephone,contact
V004770,49318,reclamation,2026-05-26 00:00:00,article conforme et solide,produit
V004771,63117,enquete,2025-08-04 00:00:00,personne ne repond au telephone,contact
V004772,20549,avis,2026-02-02 00:00:00,livraison pas rapide du tout,livraison
V004773,28930,enquete,2025-11-04 00:00:00,impossible de joindre le service client,contact
V004774,28551,reclamation,2025-12-06 00:00:00,la qualite n est pas au rendez vous,produit
V004775,45815,enquete,2025-06-24 00:00:00,les prix ont augmente,prix
V004776,22025,enquete,2025-06-29 00:00:00,le remboursement n arrive pas,retour
V004777,79246,chat,2025-05-15 00:00:00,le produit ne correspond pas a la photo,produit
V004778,23286,enquete,2025-06-25 00:00:00,impossible de joindre le service client,contact
V004779,35091,avis,2026-07-25 00:00:00,le remboursement n arrive pas,retour
V004780,34423,reclamation,2026-04-07 00:00:00,le produit ne correspond pas a la photo,produit
V004781,65303,reclamation,2026-02-04 00:00:00,bon rapport qualite prix,prix
V004782,40190,enquete,2025-12-01 00:00:00,le colis est arrive en retard,livraison
V004783,40530,enquete,2025-12-19 00:00:00,delai de livraison beaucoup trop long,livraison
V004784,1250,enquete,2025-07-25 00:00:00,conseiller tres aimable et efficace,contact
V004785,14641,enquete,2025-04-28 00:00:00,bon rapport qualite prix,prix
V004786,39364,chat,2026-01-11 00:00:00,livraison pas rapide du tout,livraison
V004787,51240,enquete,2025-06-21 00:00:00,delai de livraison beaucoup trop long,livraison
V004788,63841,chat,2025-11-27 00:00:00,impossible de retourner l article,retour
V004789,1497,chat,2026-07-17 00:00:00,bon rapport qualite prix,prix
V004790,53714,reclamation,2025-07-19 00:00:00,la qualite n est pas au rendez vous,produit
V004791,801,avis,2026-04-29 00:00:00,les prix ont augmente,prix
V004792,30764,enquete,2025-07-13 00:00:00,le remboursement n arrive pas,retour
V004793,77734,reclamation,2026-07-09 00:00:00,conseiller tres aimable et efficace,contact
V004794,66409,reclamation,2025-09-02 00:00:00,impossible de joindre le service client,contact
V004795,51992,chat,2026-03-17 00:00:00,la qualite n est pas au rendez vous,produit
V004796,63118,chat,2025-11-09 00:00:00,procedure de retour incomprehensible,retour
V004797,31454,enquete,2025-06-23 00:00:00,la qualite n est pas au rendez vous,produit
V004798,64244,enquete,2025-08-10 00:00:00,le produit ne correspond pas a la photo,produit
V004799,7163,reclamation,2025-12-16 00:00:00,promotion interessante ce mois ci,prix
V004800,62848,chat,2026-05-20 00:00:00,delai de livraison beaucoup trop long,livraison
V004801,77668,avis,2025-06-27 00:00:00,bon rapport qualite prix,prix
V004802,29528,enquete,2026-05-19 00:00:00,la qualite n est pas au rendez vous,produit
