questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q010111,E042,22,2,43.0,4.390394712565557,18.591493834594893,34,0.089,0.0248,1,H,Urbain,oui,1,716.0,10,2,15a34,Q010111,0,40.32
Q010112,E021,7,4,35.6,4.396657242544757,18.590099458073862,17,0.283,0.0129,0,H,Rural,oui,2,1108.0,9,7,15a34,Q010112,0,77.52
Q010113,E005,119,4,31.8,4.342256333947836,18.519615431130894,44,0.115,0.0324,1,F,Urbain,non,1,60.0,8,2,35plus,Q010113,0,30.86
Q010114,E042,63,3,42.3,4.3116458734907654,18.534523636042262,28,0.248,0.0689,0,F,Urbain,non,1,131.0,17,3,15a34,Q010114,0,14.51
Q010115,E053,43,2,19.8,4.396483025767149,18.557274568391044,36,0.279,0.0524,1,H,Rural,non,0,21.0,7,2,35plus,Q010115,0,19.08
Q010116,E042,46,3,34.8,4.288870131609043,18.57068958916243,21,0.106,0.0719,1,F,Rural,non,0,545.0,16,8,15a34,Q010116,0,13.91
Q010117,E074,29,4,30.2,4.29651067468123,18.517564765669604,50,0.172,0.0768,0,F,Urbain,non,0,134.0,7,5,35plus,Q010117,1,13.02
Q010118,E046,15,1,44.4,4.390349111570344,18.507047131274234,12,0.103,0.0424,1,H,Urbain,oui,2,887.0,9,2,moins15,Q010118,0,23.58
Q010119,E039,110,4,35.7,4.349960899775644,18.495706866478457,21,0.136,0.011,1,F,Rural,non,1,158.0,17,3,15a34,Q010119,0,90.91
Q010120,E005,13,6,27.9,4.324655416765402,18.624446286562126,16,0.072,0.0486,1,H,Rural,oui,2,46.0,13,3,15a34,Q010120,0,20.58
Q010121,E042,47,2,42.0,4.3350664728944395,18.610978526065455,29,0.59,0.066,1,F,Rural,non,4,625.0,14,6,15a34,Q010121,0,15.15
Q010122,E013,19,3,16.8,4.320225250444639,18.49538059867438,32,0.259,0.0688,1,F,Rural,non,0,6.0,17,6,15a34,Q010122,0,14.53
Q010123,E055,112,1,37.6,4.469057216962293,18.505210050719725,12,0.122,0.0163,1,F,Urbain,non,1,358.0,16,4,moins15,Q010123,0,61.35
Q010124,E013,25,4,25.2,4.410919553893307,18.496969853402316,15,0.116,0.039,0,F,Rural,non,2,140.0,12,1,15a34,Q010124,0,25.64
Q010125,E069,48,3,30.8,4.318784276115342,18.47575010364722,14,0.372,0.0261,1,F,Urbain,non,0,573.0,8,7,moins15,Q010125,0,38.31
Q010126,E023,91,6,32.3,4.344367559778316,18.647552732682072,9,0.605,0.0273,1,H,Rural,oui,1,130.0,7,6,moins15,Q010126,0,36.63
Q010127,E033,69,6,6.8,4.389840794913107,18.51328260850334,20,0.34,0.0194,0,H,Rural,oui,2,133.0,17,4,15a34,Q010127,1,51.55
Q010128,E011,46,5,9.5,4.311209741017339,18.587977950230147,57,0.394,0.0194,1,H,Rural,non,0,174.0,12,7,35plus,Q010128,1,51.55
Q010129,E016,68,2,21.5,4.332063787263359,18.533069565927175,35,0.006,0.0232,1,H,Rural,oui,1,415.0,9,3,15a34,Q010129,1,43.1
Q010130,E070,53,2,37.1,4.345094098045211,18.539024473169185,21,0.121,0.0245,1,F,Rural,non,0,200.0,16,4,15a34,Q010130,0,40.82
Q010131,E022,35,3,49.4,4.3159308730827695,18.53555244674516,26,0.373,0.0622,1,H,Rural,non,2,734.0,18,1,15a34,Q010131,0,16.08
Q010132,E039,72,4,30.0,4.414820238907898,18.568374913144314,7,0.071,0.0565,1,F,Rural,non,1,286.0,7,6,moins15,Q010132,0,17.7
Q010133,E074,44,1,29.6,4.3242820147534236,18.540757575702813,8,0.161,0.06,1,H,Urbain,non,0,166.0,14,7,moins15,Q010133,0,16.67
Q010134,E047,116,3,35.7,4.354178208853104,18.587270879323622,18,0.126,0.0326,1,H,Rural,non,0,158.0,7,5,15a34,Q010134,0,30.67
Q010135,E004,56,1,39.8,4.365833975477497,18.607774366598484,11,0.161,0.0569,1,F,Rural,oui,0,193.0,15,4,moins15,Q010135,0,17.57
Q010136,E027,91,2,38.6,4.439307242561352,18.518983771752453,43,0.167,0.0359,1,F,Urbain,non,0,668.0,13,6,35plus,Q010136,0,27.86
Q010137,E030,29,3,31.5,4.355685080329506,18.560209968492185,59,0.29,0.0354,1,H,Rural,oui,0,371.0,17,5,35plus,Q010137,0,28.25
Q010138,E021,78,1,28.4,4.46684774083189,18.468317116482755,43,0.141,0.0502,1,F,Rural,non,1,25.0,17,4,35plus,Q010138,0,19.92
Q010139,E019,68,2,43.2,4.3418653252982935,18.52389700854498,19,0.141,0.055,1,H,Rural,non,0,83.0,9,4,15a34,Q010139,0,18.18
Q010140,E038,90,4,28.6,4.348960661831219,18.550911668705364,31,0.428,0.0757,1,F,Rural,oui,1,232.0,13,1,15a34,Q010140,0,13.21
Q010141,E029,56,6,20.6,4.406848365856531,18.540048973375804,38,0.164,0.0106,1,F,Rural,oui,0,1217.0,7,4,35plus,Q010141,0,94.34
Q010142,E023,87,5,6.3,4.456003856216556,18.54455581636034,36,0.378,0.0161,1,H,Rural,oui,0,289.0,9,1,35plus,Q010142,1,62.11
Q010143,E031,8,2,30.0,4.346774912649437,18.575831705612263,53,0.132,0.0111,1,H,Urbain,non,2,76.0,15,2,35plus,Q010143,0,90.09
Q010144,E026,83,6,44.4,4.421807895852364,18.58626892363992,15,0.082,0.0185,1,H,Rural,oui,1,86.0,13,3,moins15,Q010144,1,54.05
Q010145,E018,91,3,25.7,4.402370930675675,18.4437010400491,33,0.068,0.0343,0,F,Urbain,non,0,595.0,18,1,15a34,Q010145,0,29.15
Q010146,E034,60,3,44.7,4.321961123085437,18.559149774859886,30,0.248,0.0357,1,H,Rural,non,1,102.0,12,3,15a34,Q010146,0,28.01
Q010147,E071,5,6,43.1,4.359095124382971,18.534260693654183,25,0.256,0.0198,0,H,Rural,non,5,54.0,7,6,15a34,Q010147,0,50.51
Q010148,E038,69,3,35.6,4.3579660509487015,18.52591114100665,7,0.271,0.0201,1,H,Urbain,non,0,290.0,14,8,moins15,Q010148,0,49.75
Q010149,E045,94,5,16.2,4.308423999601996,18.61979806896869,9,0.155,0.0526,1,F,Rural,oui,3,52.0,15,6,moins15,Q010149,0,19.01
Q010150,E074,56,1,25.7,4.36820903573386,18.46216225094025,50,0.338,0.0354,1,F,Rural,oui,2,300.0,8,8,35plus,Q010150,0,28.25
Q010151,E047,12,2,29.6,4.3612,18.5551,43,0.11,0.0254,1,H,Rural,non,0,9.0,15,5,35plus,Q010151,1,39.37
Q010152,E017,48,6,46.1,4.378736575657357,18.62195045426462,13,0.198,0.0119,1,F,Rural,oui,1,73.0,17,8,moins15,Q010152,0,84.03
Q010153,E030,120,2,30.0,4.363491885219554,18.553599066305914,3,0.034,0.0303,1,F,Urbain,non,2,13.0,13,3,moins15,Q010153,0,33.0
Q010154,E037,33,6,28.6,4.326636653279648,18.50250586904002,31,0.092,0.0569,0,F,Rural,non,1,175.0,10,5,15a34,Q010154,0,17.57
Q010155,E036,64,3,35.3,4.482308095210109,18.539180790335482,29,0.247,0.0774,1,H,Urbain,oui,3,288.0,7,8,15a34,Q010155,0,12.92
Q010156,E012,43,6,24.1,4.370847904309332,18.638556118378943,5,0.318,0.0766,1,F,Urbain,non,1,461.0,8,4,moins15,Q010156,1,13.05
Q010157,E008,86,3,33.8,4.424995026906984,18.60859646710098,61,0.149,0.0379,1,H,Rural,oui,1,307.0,18,3,35plus,Q010157,0,26.39
Q010158,E027,52,3,28.4,4.381903459165538,18.524099393963407,49,0.193,0.0283,0,F,Rural,oui,0,757.0,18,6,35plus,Q010158,0,35.34
Q010159,E069,47,3,52.8,4.435349192792957,18.626743965849073,14,0.203,0.0599,1,H,Rural,oui,2,157.0,9,7,moins15,Q010159,0,16.69
Q010160,E054,70,2,27.6,4.321198718897612,18.58186275337149,50,0.281,0.0219,1,F,Rural,non,1,4.0,10,4,35plus,Q010160,0,45.66
Q010161,E064,69,6,47.5,4.355554374664941,18.42288336429086,34,0.181,0.0238,0,H,Urbain,non,0,443.0,16,1,15a34,Q010161,0,42.02
Q010162,E014,60,4,26.0,4.337596532391078,18.5446925085261,40,0.026,0.0457,1,F,Urbain,non,4,363.0,13,4,35plus,Q010162,1,21.88
Q010163,E032,31,4,35.8,4.331401737468916,18.64126009977365,18,0.155,0.0394,1,H,Urbain,non,2,131.0,8,7,15a34,Q010163,0,25.38
Q010164,E044,13,3,37.5,4.373375708949779,18.542164636327282,40,0.126,0.0623,0,F,Rural,oui,1,629.0,15,6,35plus,Q010164,0,16.05
Q010165,E033,83,5,35.0,4.347689224313892,18.62603249832962,65,0.12,0.0154,1,H,Rural,oui,1,137.0,12,5,35plus,Q010165,1,64.94
Q010166,E032,41,3,34.6,4.28864223618892,18.47827500388463,48,0.093,0.0693,1,F,Rural,oui,1,128.0,8,4,35plus,Q010166,0,14.43
Q010167,E027,74,2,40.0,4.344863706575879,18.48455580261572,42,0.561,0.0266,1,H,Urbain,non,1,253.0,7,6,35plus,Q010167,0,37.59
Q010168,E004,46,1,36.9,4.34070004487556,18.60662854928787,3,0.12,0.0572,1,F,Rural,non,1,82.0,10,4,moins15,Q010168,0,17.48
Q010169,E065,103,6,32.8,4.404036867144259,18.59260546301683,43,0.356,0.0534,1,F,Rural,oui,0,654.0,13,8,35plus,Q010169,0,18.73
Q010170,E070,85,1,12.2,4.28765374344492,18.548693962400968,37,0.336,0.0204,1,F,Urbain,non,1,601.0,10,1,35plus,Q010170,1,49.02
Q010171,E007,49,6,32.8,4.33435511665945,18.59344338612278,18,0.264,0.0373,0,H,Urbain,non,0,39.0,13,8,15a34,Q010171,0,26.81
Q010172,E032,40,3,32.8,4.322480400382482,18.52036693094527,26,0.37,0.0516,1,F,Rural,non,1,44.0,10,7,15a34,Q010172,0,19.38
Q010173,E039,90,1,32.6,4.397247916629022,18.49368292533694,29,0.164,0.0666,1,H,Urbain,non,1,104.0,18,7,15a34,Q010173,0,15.02
Q010174,E059,1,6,34.5,4.332727252225177,18.569334631121226,39,0.463,0.0165,1,F,Urbain,oui,2,626.0,17,6,35plus,Q010174,0,60.61
Q010175,E075,7,5,24.1,4.412303048165414,18.535654336726353,9,0.155,0.0371,1,H,Rural,non,1,187.0,9,8,moins15,Q010175,0,26.95
Q010176,E032,11,5,26.8,4.357645923630999,18.570834191367346,31,0.202,0.0264,0,F,Rural,oui,2,12.0,18,4,15a34,Q010176,0,37.88
Q010177,E057,42,4,39.8,4.384488696879486,18.56032145329252,54,0.1,0.0163,1,H,Rural,non,0,286.0,14,2,35plus,Q010177,0,61.35
Q010178,E071,60,5,18.2,4.415285116710968,18.533242487665394,39,0.128,0.0467,1,F,Rural,oui,0,262.0,17,4,35plus,Q010178,0,21.41
Q010179,E063,36,1,42.4,4.299893109448129,18.644210826037234,14,0.349,0.0534,1,H,Rural,oui,0,50.0,12,8,moins15,Q010179,0,18.73
Q010180,E022,23,2,30.1,4.3476411399972275,18.498114813592764,35,0.315,0.0754,1,H,Rural,oui,0,50.0,10,8,35plus,Q010180,1,13.26
Q010181,E062,38,4,45.7,4.3810549297191965,18.557652502538364,38,0.285,0.0621,1,H,Rural,non,2,313.0,16,1,35plus,Q010181,0,16.1
Q010182,E031,60,5,42.6,4.369894116181342,18.54533805970309,0,0.404,0.0515,1,F,Rural,non,2,984.0,18,8,moins15,Q010182,0,19.42
Q010183,E002,36,4,31.7,4.295150195884767,18.56536724219893,35,0.095,0.0351,0,H,Urbain,non,1,8.0,17,5,35plus,Q010183,0,28.49
Q010184,E057,69,3,32.4,4.3948257442662095,18.55233284034201,31,0.077,0.0576,1,H,Rural,oui,2,131.0,14,2,15a34,Q010184,0,17.36
Q010185,E063,46,5,45.2,4.3623861566657265,18.603986201946515,7,0.13,0.0536,1,H,Urbain,non,2,39.0,11,7,moins15,Q010185,0,18.66
Q010186,E026,113,1,42.9,4.36641138467959,18.565632864188345,59,0.281,0.0542,1,H,Rural,oui,0,40.0,10,5,35plus,Q010186,0,18.45
Q010187,E034,120,4,40.8,4.348932304697955,18.51746678522116,35,0.227,0.0748,1,F,Rural,oui,2,853.0,17,5,35plus,Q010187,0,13.37
Q010188,E028,79,3,42.0,4.200910425710982,18.49865934408121,27,0.267,0.0172,1,H,Rural,non,2,6.0,11,4,15a34,Q010188,0,58.14
Q010189,E009,67,3,26.4,4.387272889992585,18.511530749232445,18,0.08,0.0662,1,H,Rural,non,0,405.0,17,1,15a34,Q010189,0,15.11
Q010190,E075,4,1,35.4,4.389401157497067,18.509336829339627,32,0.014,0.0548,1,H,Rural,oui,1,193.0,11,8,15a34,Q010190,0,18.25
Q010191,E002,75,6,28.6,4.33892819245179,18.583929983513855,37,0.105,0.0301,1,F,Rural,non,1,843.0,7,7,35plus,Q010191,0,33.22
Q010192,E042,46,6,26.2,4.285773964109456,18.545870458369578,50,0.1,0.0526,1,F,Rural,non,1,471.0,14,8,35plus,Q010192,0,19.01
Q010193,E002,35,6,35.1,4.333229291060821,18.56977408027683,29,0.164,0.0685,0,F,Rural,oui,1,550.0,12,3,15a34,Q010193,0,14.6
Q010194,E052,96,6,31.1,4.4097497259154395,18.48111980060365,10,0.545,0.024,1,F,Rural,non,1,447.0,17,8,moins15,Q010194,0,41.67
Q010195,E068,6,4,32.8,4.339607665267797,18.534205380304734,30,0.134,0.0641,1,H,Rural,oui,1,55.0,17,1,15a34,Q010195,1,15.6
Q010196,E049,32,2,30.5,4.361126004510158,18.57415686630815,29,0.096,0.0571,1,H,Urbain,non,0,9.0,10,3,15a34,Q010196,0,17.51
Q010197,E046,93,1,25.2,4.343321709695136,18.602000107768554,55,0.2,0.0487,1,F,Rural,oui,1,725.0,18,8,35plus,Q010197,0,20.53
Q010198,E063,111,4,45.9,4.375769165525855,18.47573272500759,35,0.268,0.0218,1,H,Rural,non,0,564.0,13,8,35plus,Q010198,0,45.87
Q010199,E074,62,6,35.1,4.294157684335505,18.6283965545622,36,0.076,0.0622,1,F,Rural,non,1,398.0,11,5,35plus,Q010199,0,16.08
Q010200,E065,64,3,23.9,4.349887444847996,18.622049200173027,22,0.026,0.0703,1,H,Urbain,oui,3,100.0,9,8,15a34,Q010200,0,14.22
Q010201,E018,117,6,35.3,4.414813904273284,18.60088630822428,36,0.264,0.0147,1,F,Rural,oui,1,405.0,18,4,35plus,Q010201,0,68.03
Q010202,E043,12,1,44.6,4.314146457977512,18.613270976083303,18,0.51,0.056,1,H,Urbain,oui,1,28.0,7,4,15a34,Q010202,0,17.86
Q010203,E062,58,2,40.7,4.346259640431225,18.531083996719474,33,0.108,0.0163,1,F,Rural,non,1,330.0,18,6,15a34,Q010203,0,61.35
Q010204,E023,30,4,30.4,4.412646401103019,18.510117561573576,42,0.099,0.0135,1,H,Rural,oui,2,273.0,17,4,35plus,Q010204,0,74.07
Q010205,E051,58,3,30.5,4.397335075238265,18.55424550419581,30,0.455,0.0136,1,H,Rural,oui,1,21.0,11,5,15a34,Q010205,0,73.53
Q010206,E002,109,5,27.3,4.3612,18.5551,47,0.383,0.0527,1,F,Urbain,non,0,6.0,12,4,35plus,Q010206,1,18.98
Q010207,E066,72,3,28.8,4.379442602778547,18.518740639224298,51,0.121,0.0737,0,H,Urbain,non,1,100.0,16,8,35plus,Q010207,0,13.57
Q010208,E047,119,5,29.4,4.378650996821358,18.57946341267603,48,0.162,0.0188,0,F,Rural,non,1,622.0,14,2,35plus,Q010208,0,53.19
Q010209,E056,61,2,23.7,4.348476663789002,18.620477875158173,31,0.246,0.0581,1,H,Rural,non,0,282.0,7,6,15a34,Q010209,0,17.21
Q010210,E062,104,1,30.9,4.415106190068236,18.594769970053758,17,0.06,0.0266,0,F,Rural,non,1,485.0,15,4,15a34,Q010210,0,37.59
Q010211,E017,21,4,36.4,4.336573593574459,18.552361352235,16,0.086,0.0423,1,F,Rural,non,0,95.0,16,8,15a34,Q010211,0,23.64
Q010212,E034,39,4,31.1,4.310285558490548,18.427978030243583,39,0.081,0.0414,1,H,Rural,non,0,36.0,9,2,35plus,Q010212,0,24.15
Q010213,E065,33,4,35.5,4.290804416057246,18.47320364023055,35,0.982,0.0431,1,F,Urbain,non,0,609.0,8,7,35plus,Q010213,1,23.2
Q010214,E013,93,1,45.4,4.329168208443245,18.545298979411537,30,0.055,0.0269,1,F,Rural,oui,1,512.0,14,5,15a34,Q010214,1,37.17
Q010215,E062,62,3,46.8,4.328531195938946,18.582105107062176,23,0.231,0.0682,0,F,Rural,oui,2,90.0,15,8,15a34,Q010215,0,14.66
Q010216,E022,27,1,33.5,4.32443055951165,18.47889415119792,31,0.123,0.0212,0,H,Urbain,non,1,280.0,10,4,15a34,Q010216,0,47.17
Q010217,E044,21,5,40.2,4.301219514010174,18.55479455488499,10,0.036,0.0186,1,H,Rural,non,2,11.0,14,6,moins15,Q010217,0,53.76
Q010218,E039,47,1,32.8,4.378701314264803,18.585567877475455,21,0.537,0.0583,1,H,Rural,oui,0,202.0,12,4,15a34,Q010218,0,17.15
Q010219,E052,19,6,30.6,4.3126758737818935,18.546756278853096,27,0.34,0.0372,1,H,Rural,non,1,13.0,17,3,15a34,Q010219,0,26.88
Q010220,E063,84,1,26.2,4.3874227560351144,18.51893946604847,41,0.21,0.0785,1,H,Urbain,non,1,215.0,18,2,35plus,Q010220,0,12.74
Q010221,E027,102,4,34.6,4.396050243692389,18.47587125001631,45,0.396,0.0513,1,H,Rural,non,1,210.0,16,1,35plus,Q010221,0,19.49
Q010222,E013,117,3,41.6,4.488650062510409,18.588627392333564,1,0.276,0.0654,1,F,Urbain,non,2,116.0,7,4,moins15,Q010222,0,15.29
Q010223,E032,29,1,25.1,4.337269964616252,18.51727744730612,7,0.281,0.0351,1,H,Rural,non,3,1066.0,15,8,moins15,Q010223,0,28.49
Q010224,E046,53,3,32.0,4.352016167862971,18.632315657925275,41,0.217,0.0468,1,H,Rural,oui,1,485.0,9,7,35plus,Q010224,0,21.37
Q010225,E057,61,1,31.7,4.322683460544693,18.558853162050703,32,0.228,0.0531,0,H,Rural,oui,1,347.0,11,5,15a34,Q010225,0,18.83
Q010226,E057,60,5,35.7,4.301422244325825,18.568462382011738,40,0.266,0.0352,1,H,Urbain,non,1,110.0,16,1,35plus,Q010226,0,28.41
Q010227,E026,55,6,35.8,4.338987580036915,18.59163273873616,21,0.272,0.0629,1,F,Rural,non,1,351.0,8,1,15a34,Q010227,0,15.9
Q010228,E071,27,2,37.8,4.321199788285588,18.53177964826702,22,0.608,0.0642,1,F,Rural,non,1,232.0,9,8,15a34,Q010228,0,15.58
Q010229,E007,14,3,8.3,4.300798397021865,18.57349495502656,19,0.264,0.0497,0,F,Rural,non,1,195.0,14,3,15a34,Q010229,1,20.12
Q010230,E009,49,1,27.9,4.371833527981393,18.517722011042896,0,0.029,0.0291,1,F,Rural,non,1,98.0,9,7,moins15,Q010230,0,34.36
Q010231,E002,12,3,27.5,4.306398930292712,18.509969854550338,14,0.246,0.0515,1,F,Urbain,oui,2,629.0,12,5,moins15,Q010231,0,19.42
Q010232,E070,8,6,35.7,4.388294185704381,18.5044281366918,14,0.29,0.0474,1,H,Urbain,non,2,136.0,12,6,moins15,Q010232,0,21.1
Q010233,E014,63,4,9.1,4.402791574626495,18.525539213292607,17,0.11,0.0499,1,F,Urbain,non,1,30.0,10,8,15a34,Q010233,1,20.04
Q010234,E046,104,6,23.8,4.316763880703608,18.65292412325979,16,0.305,0.0294,1,H,Urbain,non,1,505.0,15,2,15a34,Q010234,0,34.01
Q010235,E061,65,5,36.3,4.429925687673905,18.50481189012151,17,0.166,0.0606,1,F,Urbain,non,1,236.0,12,4,15a34,Q010235,0,16.5
Q010236,E058,3,1,32.6,4.380059433704253,18.58068913456287,27,0.115,0.0195,1,F,Urbain,non,0,342.0,17,3,15a34,Q010236,0,51.28
Q010237,E072,101,1,40.0,4.356355812883884,18.538650839252135,39,0.062,0.0465,1,H,Rural,oui,0,196.0,17,3,35plus,Q010237,0,21.51
Q010238,E005,83,3,38.4,4.271068132731246,18.493199201528423,0,0.227,0.0552,1,F,Urbain,oui,1,337.0,10,3,moins15,Q010238,0,18.12
Q010239,E031,37,6,34.3,4.274340520991248,18.58957192086905,16,0.115,0.0721,1,H,Rural,oui,0,167.0,9,3,15a34,Q010239,0,13.87
Q010240,E038,33,2,37.4,4.4386332357883855,18.524828226730573,17,0.344,0.0107,1,F,Urbain,oui,0,41.0,12,4,15a34,Q010240,0,93.46
Q010241,E053,108,1,29.4,4.425981942693556,18.52768529382302,8,0.28,0.0222,1,H,Rural,non,1,154.0,13,3,moins15,Q010241,0,45.05
Q010242,E047,58,6,39.6,4.4399813232998655,18.604152887258874,47,0.191,0.0495,1,F,Rural,oui,0,36.0,12,1,35plus,Q010242,0,20.2
Q010243,E042,17,2,43.7,4.452864193097817,18.536894260964182,14,0.286,0.0429,1,F,Urbain,oui,1,191.0,10,4,moins15,Q010243,0,23.31
Q010244,E024,34,3,34.7,4.4287355147733525,18.561194675961694,35,0.114,0.0569,0,F,Rural,non,1,300.0,15,6,35plus,Q010244,1,17.57
Q010245,E008,32,5,31.1,4.3719190219359225,18.54861139058975,19,0.094,0.0206,0,H,Rural,oui,3,72.0,11,3,15a34,Q010245,0,48.54
Q010246,E033,49,1,33.0,4.387990374546007,18.54530300498935,49,0.104,0.0159,0,F,Rural,oui,0,236.0,14,7,35plus,Q010246,0,62.89
Q010247,E020,42,2,39.5,4.325783628258263,18.484017895154068,18,0.184,0.02,0,F,Rural,oui,2,73.0,11,5,15a34,Q010247,0,50.0
Q010248,E042,66,5,33.7,4.371929929584691,18.592896807209844,17,0.314,0.0171,0,F,Rural,non,0,311.0,14,3,15a34,Q010248,0,58.48
Q010249,E060,39,1,25.6,4.397280398856175,18.561099373159173,28,0.177,0.0293,1,H,Rural,non,0,426.0,17,1,15a34,Q010249,0,34.13
Q010250,E042,77,5,40.7,4.398241420987727,18.590689253849956,55,0.084,0.0798,0,F,Rural,oui,1,366.0,9,4,35plus,Q010250,1,12.53
Q010251,E044,60,4,27.1,4.353727462539633,18.55576621198861,38,0.289,0.0164,1,H,Urbain,non,0,464.0,10,8,35plus,Q010251,0,60.98
Q010252,E004,113,2,37.0,4.258519082633744,18.602806683149893,20,0.212,0.0291,1,H,Rural,oui,0,5.0,10,4,15a34,Q010252,0,34.36
Q010253,E049,100,4,20.9,4.284337705535229,18.55758071867304,33,0.029,0.0324,1,H,Urbain,non,1,304.0,16,6,15a34,Q010253,0,30.86
Q010254,E033,40,2,34.8,4.383800124332471,18.618610277597465,20,0.36,0.0398,1,F,Rural,non,2,73.0,18,7,15a34,Q010254,1,25.13
Q010255,E010,6,6,33.5,4.334731905030049,18.504723381492017,55,0.051,0.0289,1,H,Rural,oui,3,956.0,15,4,35plus,Q010255,1,34.6
Q010256,E017,71,3,20.2,4.393260936956862,18.510470224223752,42,0.203,0.0251,1,H,Rural,non,0,812.0,14,5,35plus,Q010256,0,39.84
Q010257,E059,41,5,36.3,4.299138496408716,18.63935423813175,30,0.366,0.0586,1,H,Rural,oui,1,108.0,16,6,15a34,Q010257,0,17.06
Q010258,E069,109,2,26.3,4.428079303504934,18.591352637387434,33,0.203,0.0167,1,H,Rural,non,0,308.0,9,8,15a34,Q010258,0,59.88
Q010259,E039,49,6,34.6,4.313118967698443,18.643278799735924,21,0.253,0.0557,1,F,Urbain,oui,2,6.0,10,2,15a34,Q010259,0,17.95
Q010260,E074,35,2,31.1,4.433825994111747,18.580646299328123,30,0.579,0.0724,0,H,Rural,non,1,247.0,17,4,15a34,Q010260,0,13.81
Q010261,E014,41,4,23.6,4.282424843885306,18.536096414361797,39,0.092,0.0293,1,H,Urbain,oui,2,65.0,16,4,35plus,Q010261,0,34.13
Q010262,E023,104,5,26.7,4.390167190811845,18.643365597685513,44,0.347,0.058,1,F,Rural,non,2,103.0,8,5,35plus,Q010262,0,17.24
Q010263,E070,14,6,27.2,4.31342644437962,18.459074509324637,24,0.404,0.0348,1,F,Rural,oui,0,361.0,8,1,15a34,Q010263,0,28.74
Q010264,E014,115,5,40.9,4.3595566839068045,18.589994378636085,0,0.145,0.0264,1,F,Rural,oui,0,547.0,18,1,moins15,Q010264,0,37.88
Q010265,E050,29,5,39.9,4.413817024600972,18.423004976947887,41,0.294,0.0342,1,H,Urbain,oui,3,276.0,11,8,35plus,Q010265,0,29.24
Q010266,E017,102,5,49.4,4.3612,18.5551,21,0.016,0.0746,1,F,Urbain,non,0,389.0,17,2,15a34,Q010266,1,13.4
Q010267,E025,66,3,30.4,4.318845002743272,18.498617891338867,43,0.189,0.0705,1,H,Rural,non,1,198.0,18,1,35plus,Q010267,0,14.18
Q010268,E036,69,5,30.2,4.329371623505611,18.53469014138484,8,0.123,0.015,1,F,Urbain,non,1,732.0,10,3,moins15,Q010268,0,66.67
Q010269,E027,25,4,34.9,4.281361363346291,18.501650215833507,35,0.113,0.0133,1,F,Urbain,non,0,411.0,13,6,35plus,Q010269,0,75.19
Q010270,E066,87,4,31.5,4.270400757320265,18.579607614677023,27,0.06,0.0243,0,F,Urbain,non,0,514.0,11,5,15a34,Q010270,0,41.15
Q010271,E073,78,2,29.9,4.31830706008381,18.54076076228694,24,0.308,0.0165,1,F,Rural,non,0,413.0,10,4,15a34,Q010271,0,60.61
Q010272,E038,58,3,34.4,4.317263643777164,18.61910561389638,52,0.168,0.0635,1,H,Rural,oui,0,59.0,15,2,35plus,Q010272,0,15.75
Q010273,E040,55,1,38.9,4.284685216268452,18.51704880977825,20,0.167,0.0253,1,H,Urbain,oui,2,50.0,12,4,15a34,Q010273,0,39.53
Q010274,E005,72,5,19.2,4.349735065056219,18.490958735281076,51,0.042,0.0566,1,F,Urbain,non,0,146.0,9,4,35plus,Q010274,0,17.67
Q010275,E018,57,1,30.0,4.358379574961955,18.5264576576497,63,0.266,0.0107,1,H,Rural,non,3,504.0,18,3,35plus,Q010275,0,93.46
Q010276,E003,117,1,24.2,4.3593358397856585,18.631896383738702,12,0.195,0.0224,1,F,Urbain,non,1,52.0,9,6,moins15,Q010276,0,44.64
Q010277,E065,5,2,32.9,4.320051157285364,18.602151466771186,17,0.183,0.0391,1,H,Urbain,non,1,378.0,8,2,15a34,Q010277,0,25.58
Q010278,E018,31,1,37.0,4.331046600097109,18.607836455241298,28,0.092,0.0101,1,H,Urbain,non,2,285.0,9,6,15a34,Q010278,0,99.01
Q010279,E026,103,5,41.8,4.344159422479632,18.522445006091676,27,0.204,0.061,0,F,Urbain,non,3,30.0,18,8,15a34,Q010279,0,16.39
Q010280,E064,96,1,31.0,4.400852429872546,18.48401497478947,47,0.304,0.0208,1,H,Rural,non,0,81.0,7,5,35plus,Q010280,0,48.08
Q010281,E054,42,3,34.7,4.326161009152384,18.621079870657578,47,0.171,0.0679,1,F,Rural,non,0,160.0,8,5,35plus,Q010281,0,14.73
Q010282,E047,61,5,22.2,4.276064870885745,18.481123354580845,25,0.326,0.0446,1,F,Urbain,non,0,622.0,10,7,15a34,Q010282,1,22.42
Q010283,E003,4,4,28.0,4.343941767969924,18.55030476402111,19,0.367,0.0121,1,H,Urbain,non,1,210.0,7,6,15a34,Q010283,0,82.64
Q010284,E043,22,4,35.4,4.338190210641726,18.51674285855912,26,0.498,0.0245,0,H,Urbain,non,0,69.0,17,5,15a34,Q010284,0,40.82
Q010285,E043,114,3,11.9,4.279246699214037,18.553769919372026,34,0.3,0.0571,1,H,Urbain,oui,1,192.0,11,2,15a34,Q010285,1,17.51
Q010286,E024,78,3,42.7,4.3400356433188305,18.46453961714238,15,0.235,0.0278,1,F,Urbain,oui,2,244.0,16,3,moins15,Q010286,1,35.97
