questionnaire,enqueteur,grappe,strate,duree_min,lat,lon,age,straightlining,prob_inclusion,repondant,sexe,milieu,compte_bancaire,nb_corrections,distance_grappe_m,heure_debut,rang_dans_journee,classe_age,menage_id,invalide,poids_final
Q001577,E042,47,1,17.6,4.324263867725886,18.555769409240984,35,0.281,0.0768,1,F,Urbain,non,1,78.0,17,1,35plus,Q001577,0,13.02
Q001578,E060,26,6,33.1,4.37772683426963,18.591080741559757,18,0.435,0.0697,1,H,Rural,non,1,1.0,12,7,15a34,Q001578,0,14.35
Q001579,E009,82,4,31.2,4.3118751581402766,18.52348677212762,30,0.06,0.0237,1,F,Rural,non,2,87.0,12,7,15a34,Q001579,0,42.19
Q001580,E046,109,6,21.2,4.385796060546568,18.47430283415161,39,0.237,0.0473,1,F,Urbain,oui,0,1465.0,11,5,35plus,Q001580,0,21.14
Q001581,E023,75,1,40.9,4.353801555005391,18.58380233777369,37,0.058,0.0112,1,F,Rural,non,1,195.0,10,8,35plus,Q001581,0,89.29
Q001582,E017,29,3,30.3,4.1694990534280105,18.622344945682155,17,0.107,0.0343,0,H,Urbain,non,1,80.0,11,1,15a34,Q001582,0,29.15
Q001583,E039,101,4,47.3,4.3194643357951925,18.521109282944327,0,0.254,0.0626,1,H,Rural,non,1,764.0,16,7,moins15,Q001583,1,15.97
Q001584,E032,15,6,43.9,4.36955483675633,18.57430699086939,36,0.164,0.0422,1,F,Urbain,oui,0,194.0,11,4,35plus,Q001584,0,23.7
Q001585,E048,35,5,29.0,4.413323502981808,18.534414554178568,30,0.193,0.0314,1,F,Rural,oui,2,812.0,10,1,15a34,Q001585,0,31.85
Q001586,E024,5,4,43.6,4.3765748652338115,18.64662721667479,39,0.191,0.0123,1,H,Urbain,oui,0,72.0,11,1,35plus,Q001586,0,81.3
Q001587,E062,102,2,45.3,4.412525389989104,18.523704198809458,30,0.119,0.0361,1,F,Rural,oui,0,258.0,16,1,15a34,Q001587,0,27.7
Q001588,E006,6,6,30.1,4.315301835898618,18.547695432528055,28,0.217,0.07,1,F,Urbain,non,1,460.0,17,3,15a34,Q001588,0,14.29
Q001589,E065,66,2,26.8,4.396382271935384,18.448897404119446,28,0.215,0.0295,1,F,Rural,non,1,134.0,11,8,15a34,Q001589,0,33.9
Q001590,E003,23,2,18.9,4.3972206945797465,18.628654316658668,26,0.153,0.0314,1,F,Rural,non,0,182.0,8,5,15a34,Q001590,0,31.85
Q001591,E056,26,5,36.7,4.278451266626302,18.52328192835102,67,0.34,0.0203,1,F,Rural,non,1,115.0,18,2,35plus,Q001591,0,49.26
Q001592,E026,73,6,27.2,4.414975773471137,18.614923567366098,27,0.103,0.0168,1,F,Rural,oui,0,211.0,12,7,15a34,Q001592,0,59.52
Q001593,E029,97,6,36.9,4.376368627274537,18.51649385197487,26,0.958,0.0188,1,F,Rural,oui,1,166.0,7,8,15a34,Q001593,1,53.19
Q001594,E002,3,2,10.8,4.34592623069778,18.546063887678084,41,0.204,0.0158,1,H,Rural,oui,1,88.0,18,2,35plus,Q001594,1,63.29
Q001595,E053,20,5,28.5,4.345065594202335,18.5109321867657,37,0.3,0.0432,1,H,Rural,oui,1,394.0,17,6,35plus,Q001595,0,23.15
Q001596,E013,35,3,30.1,4.308099123282075,18.50326817146401,32,0.159,0.0751,1,H,Rural,oui,0,54.0,9,2,15a34,Q001596,0,13.32
Q001597,E050,114,2,24.9,4.39154044980008,18.53534573834936,18,0.244,0.0723,1,F,Rural,non,0,88.0,14,5,15a34,Q001597,0,13.83
Q001598,E055,7,6,30.1,4.3612,18.5551,11,0.109,0.019,0,H,Urbain,non,3,174.0,13,2,moins15,Q001598,1,52.63
Q001599,E064,22,6,28.8,4.3891462800089815,18.531758240244837,30,0.223,0.0678,1,F,Urbain,non,1,94.0,10,5,15a34,Q001599,0,14.75
Q001600,E054,49,3,33.9,4.3612,18.5551,28,0.37,0.0302,1,F,Rural,non,0,602.0,10,2,15a34,Q001600,1,33.11
Q001601,E023,40,1,34.7,4.370289331239788,18.564183436093327,23,0.167,0.0208,1,H,Rural,non,1,344.0,7,6,15a34,Q001601,0,48.08
Q001602,E056,6,2,26.5,4.3452049732199916,18.452160936182246,42,0.208,0.0497,0,F,Urbain,oui,0,178.0,16,5,35plus,Q001602,0,20.12
Q001603,E062,65,4,41.7,4.413839716792248,18.53310554504074,44,0.069,0.0695,1,F,Rural,oui,4,66.0,18,7,35plus,Q001603,0,14.39
Q001604,E024,73,1,32.9,4.390318414252403,18.470976982181405,48,0.548,0.0721,1,H,Rural,non,1,13.0,9,6,35plus,Q001604,0,13.87
Q001605,E010,22,2,44.5,4.36864248961907,18.595015176441333,15,0.302,0.056,1,H,Rural,oui,2,137.0,14,3,15a34,Q001605,0,17.86
Q001606,E067,83,1,35.7,4.353271519226581,18.611606058915815,46,0.051,0.0648,1,F,Urbain,non,2,19.0,14,8,35plus,Q001606,0,15.43
Q001607,E012,7,6,34.5,4.2716024124409,18.579594032124437,2,0.073,0.0491,1,F,Rural,non,1,43.0,8,7,moins15,Q001607,0,20.37
Q001608,E045,88,3,30.6,4.260768239660512,18.526187843291368,30,0.081,0.0535,1,F,Rural,non,2,39.0,10,2,15a34,Q001608,0,18.69
Q001609,E018,32,3,38.3,4.341584933431802,18.51292289805595,43,0.416,0.0555,1,F,Urbain,oui,3,342.0,9,5,35plus,Q001609,0,18.02
Q001610,E010,27,3,34.2,4.423434553743904,18.537315494505794,15,0.092,0.0226,1,F,Rural,oui,2,15.0,15,5,15a34,Q001610,0,44.25
Q001611,E059,24,1,40.0,4.324756852091749,18.547258229847504,10,0.074,0.0707,1,H,Rural,non,3,115.0,10,4,moins15,Q001611,0,14.14
Q001612,E011,105,4,45.2,4.326723067808073,18.574131555373725,30,0.557,0.0594,1,F,Rural,oui,4,232.0,11,1,15a34,Q001612,0,16.84
Q001613,E051,61,6,28.9,4.311382551490372,18.56989265430262,55,0.086,0.0602,0,H,Rural,oui,0,233.0,12,2,35plus,Q001613,0,16.61
Q001614,E052,83,5,38.3,4.295480617046182,18.448084565688497,55,0.423,0.0398,0,F,Urbain,non,1,30.0,17,2,35plus,Q001614,1,25.13
Q001615,E005,25,2,38.1,4.3143003784052425,18.5831072439747,48,0.051,0.0204,1,H,Rural,oui,3,450.0,16,2,35plus,Q001615,0,49.02
Q001616,E013,7,1,37.2,4.3739315379245784,18.569280476983085,16,0.249,0.0201,1,F,Urbain,non,1,132.0,11,2,15a34,Q001616,0,49.75
Q001617,E060,5,5,31.0,4.335407965575173,18.510908668994507,31,0.345,0.0459,0,F,Urbain,non,2,143.0,18,1,15a34,Q001617,0,21.79
Q001618,E039,53,6,31.1,4.3612,18.5551,64,0.472,0.0641,0,F,Rural,non,3,172.0,14,1,35plus,Q001618,1,15.6
Q001619,E010,40,6,29.9,4.328686524461954,18.553081407141356,44,0.098,0.0661,0,H,Urbain,non,1,232.0,17,7,35plus,Q001619,0,15.13
Q001620,E075,93,4,29.8,4.371849793503855,18.559003854334115,7,0.138,0.0683,1,F,Rural,non,0,307.0,18,8,moins15,Q001620,0,14.64
Q001621,E020,95,3,28.1,4.379514872322063,18.494899064448305,43,0.327,0.0537,1,F,Rural,oui,0,232.0,14,2,35plus,Q001621,0,18.62
Q001622,E001,38,5,33.3,4.2665497379113395,18.55291340274648,19,0.101,0.0206,1,H,Rural,oui,0,582.0,11,3,15a34,Q001622,0,48.54
Q001623,E070,53,5,28.7,4.321987246176935,18.559225368089887,26,0.264,0.0348,1,H,Urbain,non,0,161.0,10,1,15a34,Q001623,0,28.74
Q001624,E002,46,5,37.0,4.355530534722078,18.592902379075955,42,0.249,0.0537,1,F,Rural,non,0,10.0,18,5,35plus,Q001624,0,18.62
Q001625,E042,82,2,34.4,4.381945503382082,18.544448977679984,25,0.163,0.0297,0,F,Rural,oui,2,288.0,15,3,15a34,Q001625,0,33.67
Q001626,E075,76,6,35.2,4.366384695527709,18.44859952908836,23,0.202,0.0139,0,H,Rural,oui,1,18.0,12,8,15a34,Q001626,0,71.94
Q001627,E044,79,1,32.1,4.4011427739539855,18.56260189301541,47,0.242,0.0616,1,F,Rural,oui,2,47.0,15,2,35plus,Q001627,0,16.23
Q001628,E044,7,1,34.5,4.289407513262847,18.46546644259907,42,0.194,0.057,1,F,Rural,oui,1,955.0,16,8,35plus,Q001628,0,17.54
Q001629,E030,41,4,32.3,4.380759131870806,18.507502141344133,36,0.347,0.0726,1,H,Urbain,oui,1,69.0,11,1,35plus,Q001629,0,13.77
Q001630,E010,117,4,39.5,4.462564778880233,18.482461513462333,60,0.199,0.0569,1,F,Urbain,non,2,842.0,11,7,35plus,Q001630,1,17.57
Q001631,E043,42,4,30.9,4.362386054472202,18.574693368337066,34,0.125,0.0198,1,H,Rural,oui,0,391.0,9,8,15a34,Q001631,0,50.51
Q001632,E068,21,6,36.6,4.364423696919207,18.495691613530422,35,0.294,0.0432,1,F,Urbain,non,0,532.0,11,3,35plus,Q001632,0,23.15
Q001633,E007,24,6,24.9,4.385963019600066,18.5999662281174,26,0.153,0.0116,1,F,Rural,non,1,1180.0,10,5,15a34,Q001633,0,86.21
Q001634,E067,4,5,39.0,4.3327331588560005,18.49210380845591,16,0.186,0.0678,1,H,Rural,oui,1,333.0,16,7,15a34,Q001634,0,14.75
Q001635,E032,94,1,30.1,4.312657393004692,18.44932280871285,9,0.144,0.038,1,H,Urbain,non,1,192.0,8,2,moins15,Q001635,0,26.32
Q001636,E041,1,1,27.6,4.362901073995628,18.532604088399513,45,0.134,0.0707,1,H,Rural,oui,2,197.0,11,6,35plus,Q001636,1,14.14
Q001637,E013,72,1,26.0,4.277299619982078,18.483604703602747,24,0.303,0.0235,1,F,Rural,oui,3,844.0,14,5,15a34,Q001637,0,42.55
Q001638,E047,48,4,25.5,4.379798353774726,18.61582901068453,69,0.072,0.0134,0,F,Rural,non,1,58.0,18,6,35plus,Q001638,0,74.63
Q001639,E014,12,5,7.7,4.38822629980997,18.51602275112387,17,0.11,0.0506,1,H,Urbain,oui,2,693.0,8,8,15a34,Q001639,1,19.76
Q001640,E021,107,5,44.5,4.279808420022488,18.60771021155034,19,0.017,0.0293,1,F,Urbain,non,3,381.0,8,5,15a34,Q001640,0,34.13
Q001641,E055,90,1,29.5,4.368150231955388,18.53470454918035,36,0.153,0.016,0,H,Rural,oui,0,324.0,8,2,35plus,Q001641,0,62.5
Q001642,E004,99,2,18.5,4.34917627222685,18.567809116553608,15,0.179,0.0635,1,F,Urbain,oui,1,174.0,17,5,15a34,Q001642,0,15.75
Q001643,E034,113,3,36.6,4.4338939069736565,18.52353200649437,8,0.26,0.064,1,F,Urbain,oui,0,28.0,16,3,moins15,Q001643,0,15.62
Q001644,E045,110,4,26.2,4.425492047096028,18.66885743563922,41,0.137,0.0311,1,H,Rural,oui,0,78.0,15,8,35plus,Q001644,0,32.15
Q001645,E010,85,1,39.7,4.4020809471368665,18.492557792660808,0,0.602,0.0796,1,F,Urbain,oui,2,179.0,16,4,moins15,Q001645,0,12.56
Q001646,E023,65,6,31.1,4.420534067864594,18.39738970795492,34,0.227,0.0748,1,F,Urbain,non,0,211.0,18,3,15a34,Q001646,0,13.37
Q001647,E026,84,1,32.1,4.3417388242638095,18.563009869914985,34,0.129,0.0156,0,H,Urbain,oui,0,574.0,12,1,15a34,Q001647,0,64.1
Q001648,E050,54,4,42.4,4.3729972483314885,18.49875299620861,45,0.264,0.021,1,H,Urbain,oui,1,781.0,16,8,35plus,Q001648,0,47.62
Q001649,E074,22,6,38.3,4.347377326154934,18.56021501356918,40,0.061,0.0772,1,F,Urbain,non,0,290.0,16,2,35plus,Q001649,1,12.95
Q001650,E063,47,2,25.3,4.310142095422395,18.546534446569773,72,0.443,0.0374,1,H,Urbain,oui,0,911.0,14,4,35plus,Q001650,0,26.74
Q001651,E015,57,5,26.3,4.364133282757491,18.523529847998898,25,0.072,0.0362,1,F,Rural,oui,1,33.0,17,3,15a34,Q001651,0,27.62
Q001652,E002,6,4,21.5,4.355837772456426,18.5296525675001,11,0.191,0.0355,1,H,Urbain,non,1,146.0,18,1,moins15,Q001652,0,28.17
Q001653,E004,102,5,52.2,4.349883928599997,18.570462431955605,72,0.062,0.0608,1,H,Rural,non,2,158.0,18,6,35plus,Q001653,0,16.45
Q001654,E045,110,4,28.0,4.357037989893275,18.53193661493416,32,0.073,0.0244,1,H,Rural,non,1,437.0,13,5,15a34,Q001654,0,40.98
Q001655,E012,51,6,42.2,4.363039982620879,18.542362036944603,17,0.138,0.0263,1,F,Urbain,oui,0,771.0,8,7,15a34,Q001655,0,38.02
Q001656,E018,60,3,10.0,4.404394155693191,18.525109272986736,7,0.182,0.0262,1,H,Rural,non,2,558.0,9,1,moins15,Q001656,1,38.17
Q001657,E064,101,1,26.4,4.330776216895244,18.631419164036142,26,0.078,0.0687,1,H,Urbain,non,1,204.0,11,8,15a34,Q001657,0,14.56
Q001658,E066,55,5,34.2,4.2960183425643,18.61548004234969,19,0.242,0.0779,1,H,Rural,oui,0,247.0,12,2,15a34,Q001658,0,12.84
Q001659,E063,83,6,31.7,4.39390004297967,18.476378778806225,19,0.355,0.0655,1,F,Urbain,non,1,151.0,14,4,15a34,Q001659,0,15.27
Q001660,E020,62,3,39.6,4.402828990799545,18.550127107000645,0,0.273,0.0588,1,F,Urbain,non,2,734.0,12,8,moins15,Q001660,1,17.01
Q001661,E047,33,5,39.7,4.377897656443232,18.50927243406026,25,0.117,0.0475,1,F,Rural,oui,1,305.0,7,1,15a34,Q001661,0,21.05
Q001662,E046,96,6,29.9,4.3612,18.5551,37,0.14,0.0442,0,F,Rural,non,1,1010.0,14,5,35plus,Q001662,1,22.62
Q001663,E014,24,4,23.9,4.353425536167832,18.390082440525532,15,0.198,0.0624,1,H,Urbain,non,3,87.0,17,5,15a34,Q001663,0,16.03
Q001664,E042,27,5,25.6,4.374252277950097,18.533727394884867,24,0.728,0.0658,0,F,Rural,non,1,330.0,14,8,15a34,Q001664,0,15.2
Q001665,E040,83,4,18.0,4.306582845053519,18.537567220256054,23,0.66,0.0473,0,F,Urbain,non,1,27.0,10,4,15a34,Q001665,0,21.14
Q001666,E030,86,5,32.1,4.321777308964347,18.61779505499252,32,0.253,0.0476,1,F,Rural,non,0,311.0,15,4,15a34,Q001666,0,21.01
Q001667,E057,115,3,33.9,4.352671284538395,18.602371729657197,56,0.206,0.0429,1,F,Urbain,non,0,395.0,15,1,35plus,Q001667,0,23.31
Q001668,E051,86,4,10.7,4.419147209742654,18.574591629340798,34,0.074,0.0564,1,F,Rural,oui,2,182.0,11,1,15a34,Q001668,1,17.73
Q001669,E040,3,1,25.2,4.3712581270016395,18.586895023208506,13,0.285,0.0666,1,H,Rural,non,1,918.0,13,5,moins15,Q001669,0,15.02
Q001670,E055,102,2,33.9,4.331373451786413,18.59258568274336,29,0.148,0.0351,1,H,Rural,oui,0,11.0,8,3,15a34,Q001670,0,28.49
Q001671,E058,50,4,29.6,4.349916713833095,18.574380000781122,36,0.306,0.0654,0,F,Rural,oui,1,11.0,15,8,35plus,Q001671,0,15.29
Q001672,E043,2,5,32.5,4.32668623617102,18.619237864244106,12,0.168,0.0162,1,F,Rural,non,1,804.0,15,3,moins15,Q001672,0,61.73
Q001673,E021,70,1,31.4,4.339399587837827,18.48652102561882,17,0.308,0.0531,0,F,Rural,non,1,133.0,15,1,15a34,Q001673,0,18.83
Q001674,E057,21,1,35.7,4.396113471397503,18.525629291887704,16,0.118,0.0472,1,H,Urbain,non,0,1218.0,12,2,15a34,Q001674,0,21.19
Q001675,E054,50,1,30.0,4.264000123301687,18.518568492074817,28,0.176,0.0525,1,F,Rural,oui,1,140.0,14,3,15a34,Q001675,0,19.05
Q001676,E074,57,4,30.6,4.42574722982095,18.52242665936306,25,0.273,0.0211,0,F,Rural,non,1,530.0,16,5,15a34,Q001676,0,47.39
Q001677,E012,9,3,20.8,4.469459122515512,18.54241862322563,5,0.414,0.0786,1,F,Rural,non,2,149.0,7,4,moins15,Q001677,1,12.72
Q001678,E032,103,1,33.6,4.368128161383199,18.631628810177993,22,0.272,0.0103,1,F,Urbain,oui,1,4.0,12,2,15a34,Q001678,0,97.09
Q001679,E070,62,5,34.6,4.318446198453298,18.594767226433596,30,0.29,0.0702,1,H,Urbain,non,0,217.0,15,2,15a34,Q001679,0,14.25
Q001680,E039,116,4,32.8,4.418161671248989,18.611156203211003,47,0.383,0.0212,0,F,Rural,oui,1,154.0,16,2,35plus,Q001680,0,47.17
Q001681,E071,56,1,47.4,4.373897273317005,18.546103586188316,11,0.072,0.0133,1,F,Rural,non,0,144.0,16,7,moins15,Q001681,0,75.19
Q001682,E001,72,5,35.1,4.333701849911507,18.54383985322636,17,0.089,0.0358,1,H,Rural,non,0,148.0,15,2,15a34,Q001682,0,27.93
Q001683,E003,98,6,32.9,4.311405401262988,18.57891853417143,13,0.211,0.0277,1,H,Rural,oui,0,1015.0,7,2,moins15,Q001683,0,36.1
Q001684,E060,26,3,37.5,4.339708129834518,18.571602521689297,6,0.299,0.0119,1,H,Urbain,non,0,105.0,13,7,moins15,Q001684,0,84.03
Q001685,E027,110,6,48.8,4.369629064955247,18.57157226825394,0,0.317,0.0248,0,F,Rural,non,2,478.0,13,4,moins15,Q001685,0,40.32
Q001686,E040,23,3,35.8,4.404775314542715,18.665920064056888,37,0.203,0.0141,1,H,Urbain,oui,0,1.0,11,7,35plus,Q001686,0,70.92
Q001687,E033,120,1,18.4,4.374209766959019,18.579292736408558,32,0.204,0.0321,0,H,Urbain,non,0,113.0,18,7,15a34,Q001687,0,31.15
Q001688,E031,77,1,37.0,4.38270584366313,18.51064443804462,37,0.115,0.0715,1,F,Urbain,oui,2,660.0,12,1,35plus,Q001688,0,13.99
Q001689,E071,63,1,27.8,4.343312909462668,18.514804499203564,34,0.082,0.0183,0,F,Rural,oui,2,324.0,16,5,15a34,Q001689,0,54.64
Q001690,E008,26,2,12.3,4.402746428949077,18.592092896215753,24,0.124,0.0297,1,F,Rural,non,0,177.0,12,1,15a34,Q001690,1,33.67
Q001691,E058,69,3,45.9,4.3496639409228415,18.588189098417306,21,0.056,0.0203,1,H,Urbain,non,1,27.0,17,5,15a34,Q001691,1,49.26
Q001692,E067,67,3,44.4,4.451899606342548,18.598936563426598,46,0.034,0.0464,0,F,Urbain,oui,1,104.0,12,1,35plus,Q001692,0,21.55
Q001693,E050,119,3,27.7,4.327361221976475,18.576044183533362,40,0.3,0.074,1,F,Rural,oui,2,24.0,17,5,35plus,Q001693,0,13.51
Q001694,E030,101,6,27.7,4.379749723929913,18.49799533825281,29,0.427,0.0703,1,H,Urbain,oui,3,271.0,14,4,15a34,Q001694,0,14.22
Q001695,E013,58,1,35.1,4.46946949785612,18.62683421338033,15,0.098,0.0551,0,F,Rural,non,1,6.0,14,1,15a34,Q001695,0,18.15
Q001696,E052,47,6,27.8,4.412097743266772,18.617143971113368,32,0.153,0.0238,1,F,Rural,oui,2,186.0,15,3,15a34,Q001696,0,42.02
Q001697,E036,47,2,33.1,4.397270767185956,18.5307190923167,33,0.234,0.0763,1,F,Rural,oui,1,802.0,9,7,15a34,Q001697,0,13.11
Q001698,E012,46,6,29.0,4.3748415780513215,18.56832484923147,21,0.036,0.0781,1,F,Rural,non,1,207.0,14,2,15a34,Q001698,0,12.8
Q001699,E027,2,1,31.2,4.362641722454868,18.55929025389851,34,0.03,0.0399,1,F,Urbain,oui,0,49.0,15,2,15a34,Q001699,0,25.06
Q001700,E073,5,1,24.2,4.351306699108269,18.53142289417757,39,0.283,0.0562,1,H,Urbain,non,2,452.0,9,7,35plus,Q001700,0,17.79
Q001701,E020,91,1,39.8,4.3319096970017945,18.492040769749945,37,0.143,0.0619,1,H,Rural,oui,1,54.0,12,7,35plus,Q001701,0,16.16
Q001702,E014,31,2,42.4,4.283213620583957,18.578723963663915,45,0.164,0.0427,1,H,Rural,non,2,395.0,8,3,35plus,Q001702,0,23.42
Q001703,E052,50,6,33.3,4.392030860601885,18.475400641088303,43,0.321,0.0708,0,F,Urbain,non,1,535.0,17,8,35plus,Q001703,0,14.12
Q001704,E015,84,3,33.7,4.283098556388278,18.520231147059167,46,0.003,0.0698,1,F,Rural,non,0,456.0,12,8,35plus,Q001704,0,14.33
Q001705,E069,73,1,38.4,4.3925692888812815,18.63559121685827,22,0.104,0.0733,1,F,Rural,oui,0,98.0,9,2,15a34,Q001705,0,13.64
Q001706,E065,44,4,6.2,4.344537547699873,18.570817189922398,42,0.314,0.0754,1,F,Urbain,non,3,440.0,8,6,35plus,Q001706,1,13.26
Q001707,E074,91,4,46.1,4.312226340595505,18.56915785167417,38,0.12,0.0274,1,F,Urbain,non,1,202.0,14,3,35plus,Q001707,0,36.5
Q001708,E069,19,5,24.8,4.430284262735871,18.535273446398595,43,0.041,0.0427,1,F,Urbain,non,2,237.0,8,5,35plus,Q001708,0,23.42
Q001709,E019,57,5,40.0,4.287545219436084,18.471931781565814,32,0.245,0.0141,0,H,Rural,oui,0,327.0,13,8,15a34,Q001709,0,70.92
Q001710,E016,13,5,33.2,4.3266931869184315,18.570714162495758,38,0.126,0.0635,0,F,Urbain,non,3,141.0,10,3,35plus,Q001710,0,15.75
Q001711,E026,64,1,26.2,4.331367383025042,18.574945288152616,15,0.07,0.0249,1,F,Rural,non,0,638.0,15,5,15a34,Q001711,0,40.16
Q001712,E036,12,3,49.7,4.36747870725581,18.589708789923428,38,0.028,0.032,1,F,Rural,non,0,616.0,8,8,35plus,Q001712,0,31.25
Q001713,E066,113,4,50.7,4.329366012495416,18.53036931160657,49,0.256,0.0228,1,H,Urbain,non,2,364.0,16,6,35plus,Q001713,0,43.86
Q001714,E056,80,4,32.5,4.433085758098571,18.529566120607896,55,0.051,0.0152,1,F,Rural,oui,1,118.0,8,2,35plus,Q001714,0,65.79
Q001715,E049,30,6,37.1,4.291435243688099,18.578404468686106,29,0.231,0.054,1,H,Rural,oui,3,753.0,12,2,15a34,Q001715,0,18.52
Q001716,E066,74,6,30.7,4.5642708982204185,18.4871075395932,57,0.127,0.0152,1,F,Urbain,non,2,217.0,16,4,35plus,Q001716,0,65.79
Q001717,E049,42,5,31.8,4.307061366131423,18.59065350776429,28,0.347,0.0592,1,F,Rural,oui,0,165.0,9,6,15a34,Q001717,0,16.89
Q001718,E029,63,2,26.1,4.507793483994279,18.541987169281263,41,0.35,0.0328,1,H,Urbain,oui,1,65.0,12,3,35plus,Q001718,0,30.49
Q001719,E031,21,4,25.0,4.414652078643588,18.56465180618699,31,0.058,0.0799,1,H,Urbain,non,3,876.0,8,2,15a34,Q001719,0,12.52
Q001720,E039,61,5,46.9,4.354485489069877,18.665384973626058,50,0.219,0.0411,1,F,Urbain,non,1,237.0,9,1,35plus,Q001720,0,24.33
Q001721,E007,13,2,33.7,4.371331480912345,18.53640430085153,34,0.07,0.0194,1,F,Rural,non,0,105.0,8,3,15a34,Q001721,0,51.55
Q001722,E056,19,5,8.8,4.341061931111712,18.556965551054557,21,0.191,0.0522,1,H,Rural,non,1,74.0,13,1,15a34,Q001722,1,19.16
Q001723,E049,71,2,28.3,4.377352855731815,18.55149812383306,46,0.183,0.0771,1,H,Urbain,non,2,362.0,8,8,35plus,Q001723,0,12.97
Q001724,E055,61,1,35.3,4.32314941121383,18.451057198800612,23,0.172,0.0679,1,F,Urbain,non,0,229.0,12,7,15a34,Q001724,0,14.73
Q001725,E041,36,2,23.5,4.395449552949792,18.580573280032688,35,0.398,0.0171,1,H,Urbain,non,0,131.0,13,4,35plus,Q001725,0,58.48
Q001726,E059,8,6,28.6,4.369099872566871,18.43310868659631,5,0.177,0.0249,1,F,Rural,oui,3,538.0,8,5,moins15,Q001726,0,40.16
Q001727,E072,51,6,25.6,4.310524420851551,18.587873330088982,43,0.078,0.0716,1,H,Rural,oui,1,188.0,12,2,35plus,Q001727,0,13.97
Q001728,E043,112,6,43.1,4.381357346598201,18.51541934754777,2,0.192,0.0734,1,H,Urbain,non,0,238.0,16,4,moins15,Q001728,0,13.62
Q001729,E034,85,2,22.4,4.378271066095849,18.513087752760946,23,0.23,0.0135,1,F,Rural,non,1,238.0,10,1,15a34,Q001729,0,74.07
Q001730,E008,7,5,25.7,4.324143233469977,18.548077758648507,10,0.216,0.0343,1,F,Rural,non,1,101.0,10,7,moins15,Q001730,0,29.15
Q001731,E059,113,2,19.7,4.338614701247089,18.483709418688523,14,0.147,0.0363,0,F,Urbain,non,1,44.0,14,2,moins15,Q001731,0,27.55
Q001732,E068,51,1,27.8,4.385624291899459,18.5443987970576,30,0.192,0.056,1,F,Rural,oui,0,437.0,17,7,15a34,Q001732,1,17.86
Q001733,E053,70,2,30.8,4.414536911168488,18.495206079607417,20,0.372,0.0527,1,H,Rural,oui,3,374.0,9,6,15a34,Q001733,0,18.98
Q001734,E065,1,1,40.8,4.3528873448811005,18.4855333143341,42,0.233,0.0637,1,H,Urbain,non,2,121.0,17,6,35plus,Q001734,0,15.7
Q001735,E065,38,4,32.4,4.4065327616331285,18.53907811055507,27,0.179,0.08,1,H,Rural,non,1,101.0,8,6,15a34,Q001735,0,12.5
Q001736,E060,95,5,31.1,4.418353064077964,18.611175855566287,33,0.188,0.0196,0,H,Rural,oui,2,224.0,10,7,15a34,Q001736,0,51.02
Q001737,E038,40,1,36.1,4.425163260872548,18.58611208901972,18,0.031,0.01,0,F,Rural,oui,1,137.0,15,5,15a34,Q001737,0,100.0
Q001738,E008,20,1,30.9,4.380849200408047,18.52281104482719,42,0.33,0.0353,1,H,Urbain,non,2,274.0,11,4,35plus,Q001738,0,28.33
Q001739,E001,11,3,50.9,4.314912552272286,18.541814119874605,33,0.3,0.0598,1,H,Rural,non,0,133.0,16,5,15a34,Q001739,0,16.72
Q001740,E016,111,1,29.9,4.404564862429826,18.52285048735485,38,0.227,0.0492,1,H,Urbain,oui,2,215.0,14,5,35plus,Q001740,0,20.33
Q001741,E033,98,5,36.9,4.350430007174607,18.49028851916125,42,0.125,0.0132,0,H,Rural,oui,1,221.0,7,4,35plus,Q001741,0,75.76
Q001742,E056,6,3,39.8,4.385325257040789,18.497640100253648,43,0.949,0.0274,1,H,Rural,non,0,390.0,18,2,35plus,Q001742,1,36.5
Q001743,E035,112,3,29.7,4.328549778992669,18.563234427384973,37,0.947,0.0573,1,H,Rural,non,0,220.0,7,3,35plus,Q001743,1,17.45
Q001744,E002,99,1,35.2,4.32999147058936,18.513485023382312,33,0.101,0.0779,1,H,Urbain,oui,1,24.0,17,4,15a34,Q001744,0,12.84
Q001745,E016,44,5,30.5,4.324930350993,18.546968056483102,47,0.295,0.0409,1,H,Rural,non,3,292.0,11,3,35plus,Q001745,0,24.45
Q001746,E074,79,5,35.9,4.293751284998441,18.49896646051085,33,0.261,0.0735,1,F,Urbain,oui,1,1.0,12,3,15a34,Q001746,0,13.61
Q001747,E075,31,5,10.8,4.330662616159537,18.589588504109827,24,0.145,0.0612,1,H,Rural,non,1,82.0,14,5,15a34,Q001747,1,16.34
Q001748,E029,30,4,33.0,4.308351958514331,18.581949942081266,44,0.305,0.049,1,F,Rural,non,2,89.0,11,1,35plus,Q001748,0,20.41
Q001749,E061,86,2,25.9,4.388313306913404,18.627831736328975,46,0.214,0.0532,1,H,Rural,non,0,29.0,11,5,35plus,Q001749,0,18.8
Q001750,E054,25,1,47.0,4.306756074772197,18.61808032745697,30,0.135,0.0427,1,F,Rural,non,1,34.0,11,3,15a34,Q001750,0,23.42
Q001751,E070,43,2,38.1,4.326528448381131,18.503917921428265,40,0.352,0.0757,1,F,Rural,oui,0,65.0,17,4,35plus,Q001751,0,13.21
Q001752,E067,43,4,22.9,4.3601590525461456,18.507002410318616,37,0.435,0.0512,0,H,Rural,oui,1,91.0,17,1,35plus,Q001752,0,19.53
